reference_date,horizon,location,output_type_id,term,coefficient,selected_alpha,training_sample_count
2025-12-07,1,SE-O,0.975,hubdemo-mean3,-11.4723262157,0,8
2025-12-07,1,SE-O,0.975,hubdemo-mean6,15.7051450657,0,8
2025-12-07,1,SE-O,0.975,hubdemo-persistence,-2.70164585999,0,8
2025-12-14,1,SE-O,0.025,intercept,5,1,9
2025-12-14,1,SE-O,0.025,hubdemo-damped4,0,1,9
2025-12-14,1,SE-O,0.025,hubdemo-exptrend4,0,1,9
2025-12-14,1,SE-O,0.025,hubdemo-linear4,0,1,9
2025-12-14,1,SE-O,0.025,hubdemo-mean3,0,1,9
2025-12-14,1,SE-O,0.025,hubdemo-mean6,0,1,9
2025-12-14,1,SE-O,0.025,hubdemo-persistence,0,1,9
2025-12-14,1,SE-O,0.1,intercept,5,1,9
2025-12-14,1,SE-O,0.1,hubdemo-damped4,0,1,9
2025-12-14,1,SE-O,0.1,hubdemo-exptrend4,0,1,9
2025-12-14,1,SE-O,0.1,hubdemo-linear4,0,1,9
2025-12-14,1,SE-O,0.1,hubdemo-mean3,0,1,9
2025-12-14,1,SE-O,0.1,hubdemo-mean6,0,1,9
2025-12-14,1,SE-O,0.1,hubdemo-persistence,0,1,9
2025-12-14,1,SE-O,0.25,intercept,1.05972828098,0.01,9
2025-12-14,1,SE-O,0.25,hubdemo-damped4,0.268456981531,0.01,9
2025-12-14,1,SE-O,0.25,hubdemo-exptrend4,0.0614455536355,0.01,9
2025-12-14,1,SE-O,0.25,hubdemo-linear4,0.859342734944,0.01,9
2025-12-14,1,SE-O,0.25,hubdemo-mean3,-9.50839290028,0.01,9
2025-12-14,1,SE-O,0.25,hubdemo-mean6,12.210995684,0.01,9
2025-12-14,1,SE-O,0.25,hubdemo-persistence,0,0.01,9
2025-12-14,1,SE-O,0.5,intercept,2.03676160552,0.001,9
2025-12-14,1,SE-O,0.5,hubdemo-damped4,0,0.001,9
2025-12-14,1,SE-O,0.5,hubdemo-exptrend4,0.161820548172,0.001,9
2025-12-14,1,SE-O,0.5,hubdemo-linear4,1.15068965231,0.001,9
2025-12-14,1,SE-O,0.5,hubdemo-mean3,-9.92098725846,0.001,9
2025-12-14,1,SE-O,0.5,hubdemo-mean6,13.2372274664,0.001,9
2025-12-14,1,SE-O,0.5,hubdemo-persistence,-0.624649578136,0.001,9
2025-12-14,1,SE-O,0.75,intercept,2.45806663465,0.001,9
2025-12-14,1,SE-O,0.75,hubdemo-damped4,0.0370029391918,0.001,9
2025-12-14,1,SE-O,0.75,hubdemo-exptrend4,0.712270726135,0.001,9
2025-12-14,1,SE-O,0.75,hubdemo-linear4,0,0.001,9
2025-12-14,1,SE-O,0.75,hubdemo-mean3,-9.71272243783,0.001,9
2025-12-14,1,SE-O,0.75,hubdemo-mean6,12.2704976457,0.001,9
2025-12-14,1,SE-O,0.75,hubdemo-persistence,0.423338514065,0.001,9
2025-12-14,1,SE-O,0.9,intercept,2.45806663465,0.001,9
2025-12-14,1,SE-O,0.9,hubdemo-damped4,0.0370029391918,0.001,9
2025-12-14,1,SE-O,0.9,hubdemo-exptrend4,0.712270726135,0.001,9
2025-12-14,1,SE-O,0.9,hubdemo-linear4,0,0.001,9
2025-12-14,1,SE-O,0.9,hubdemo-mean3,-9.71272243783,0.001,9
2025-12-14,1,SE-O,0.9,hubdemo-mean6,12.2704976457,0.001,9
2025-12-14,1,SE-O,0.9,hubdemo-persistence,0.423338514065,0.001,9
2025-12-14,1,SE-O,0.975,intercept,2.87586421307,0,9
2025-12-14,1,SE-O,0.975,hubdemo-damped4,-50.0819660171,0,9
2025-12-14,1,SE-O,0.975,hubdemo-exptrend4,-0.393560989001,0,9
2025-12-14,1,SE-O,0.975,hubdemo-linear4,27.370370843,0,9
2025-12-14,1,SE-O,0.975,hubdemo-mean3,-29.7678513674,0,9
2025-12-14,1,SE-O,0.975,hubdemo-mean6,11.7447978621,0,9
2025-12-14,1,SE-O,0.975,hubdemo-persistence,45.0060028405,0,9
2025-12-21,1,SE-O,0.025,intercept,5,1,10
2025-12-21,1,SE-O,0.025,hubdemo-damped4,0,1,10
2025-12-21,1,SE-O,0.025,hubdemo-exptrend4,0,1,10
2025-12-21,1,SE-O,0.025,hubdemo-linear4,0,1,10
2025-12-21,1,SE-O,0.025,hubdemo-mean3,0,1,10
2025-12-21,1,SE-O,0.025,hubdemo-mean6,0,1,10
2025-12-21,1,SE-O,0.025,hubdemo-persistence,0,1,10
2025-12-21,1,SE-O,0.1,intercept,6,1,10
2025-12-21,1,SE-O,0.1,hubdemo-damped4,0,1,10
2025-12-21,1,SE-O,0.1,hubdemo-exptrend4,0,1,10
2025-12-21,1,SE-O,0.1,hubdemo-linear4,0,1,10
2025-12-21,1,SE-O,0.1,hubdemo-mean3,0,1,10
2025-12-21,1,SE-O,0.1,hubdemo-mean6,0,1,10
2025-12-21,1,SE-O,0.1,hubdemo-persistence,0,1,10
2025-12-21,1,SE-O,0.25,intercept,-2.47860286034,0.01,10
2025-12-21,1,SE-O,0.25,hubdemo-damped4,0,0.01,10
2025-12-21,1,SE-O,0.25,hubdemo-exptrend4,0,0.01,10
2025-12-21,1,SE-O,0.25,hubdemo-linear4,0,0.01,10
2025-12-21,1,SE-O,0.25,hubdemo-mean3,-8.19532619857,0.01,10
2025-12-21,1,SE-O,0.25,hubdemo-mean6,9.51822528342,0.01,10
2025-12-21,1,SE-O,0.25,hubdemo-persistence,2.47305958131,0.01,10
2025-12-21,1,SE-O,0.5,intercept,-1.80116476893,0.001,10
2025-12-21,1,SE-O,0.5,hubdemo-damped4,0,0.001,10
2025-12-21,1,SE-O,0.5,hubdemo-exptrend4,1.84413183212,0.001,10
2025-12-21,1,SE-O,0.5,hubdemo-linear4,-1.41888307294,0.001,10
2025-12-21,1,SE-O,0.5,hubdemo-mean3,-10.328909603,0.001,10
2025-12-21,1,SE-O,0.5,hubdemo-mean6,12.4746250225,0.001,10
2025-12-21,1,SE-O,0.5,hubdemo-persistence,1.34738309012,0.001,10
2025-12-21,1,SE-O,0.75,intercept,-0.517477331368,0.001,10
2025-12-21,1,SE-O,0.75,hubdemo-damped4,0,0.001,10
2025-12-21,1,SE-O,0.75,hubdemo-exptrend4,1.57482021262,0.001,10
2025-12-21,1,SE-O,0.75,hubdemo-linear4,-0.502229569677,0.001,10
2025-12-21,1,SE-O,0.75,hubdemo-mean3,-9.81163818943,0.001,10
2025-12-21,1,SE-O,0.75,hubdemo-mean6,12.4377371594,0.001,10
2025-12-21,1,SE-O,0.75,hubdemo-persistence,0.435992431317,0.001,10
2025-12-21,1,SE-O,0.9,intercept,-0.517477331368,0.001,10
2025-12-21,1,SE-O,0.9,hubdemo-damped4,0,0.001,10
2025-12-21,1,SE-O,0.9,hubdemo-exptrend4,1.57482021262,0.001,10
2025-12-21,1,SE-O,0.9,hubdemo-linear4,-0.502229569677,0.001,10
2025-12-21,1,SE-O,0.9,hubdemo-mean3,-9.81163818943,0.001,10
2025-12-21,1,SE-O,0.9,hubdemo-mean6,12.4377371594,0.001,10
2025-12-21,1,SE-O,0.9,hubdemo-persistence,0.435992431317,0.001,10
2025-12-21,1,SE-O,0.975,intercept,5.79665820527,0,10
2025-12-21,1,SE-O,0.975,hubdemo-damped4,114.103078048,0,10
2025-12-21,1,SE-O,0.975,hubdemo-exptrend4,3.67519403514,0,10
2025-12-21,1,SE-O,0.975,hubdemo-linear4,-64.575887555,0,10
2025-12-21,1,SE-O,0.975,hubdemo-mean3,37.8069348612,0,10
2025-12-21,1,SE-O,0.975,hubdemo-mean6,9.59757451133,0,10
2025-12-21,1,SE-O,0.975,hubdemo-persistence,-98.1651143495,0,10
2025-12-28,1,SE-O,0.025,intercept,5,1,11
2025-12-28,1,SE-O,0.025,hubdemo-damped4,0,1,11
2025-12-28,1,SE-O,0.025,hubdemo-exptrend4,0,1,11
2025-12-28,1,SE-O,0.025,hubdemo-linear4,0,1,11
2025-12-28,1,SE-O,0.025,hubdemo-mean3,0,1,11
2025-12-28,1,SE-O,0.025,hubdemo-mean6,0,1,11
2025-12-28,1,SE-O,0.025,hubdemo-persistence,0,1,11
2025-12-28,1,SE-O,0.1,intercept,6,1,11
2025-12-28,1,SE-O,0.1,hubdemo-damped4,0,1,11
2025-12-28,1,SE-O,0.1,hubdemo-exptrend4,0,1,11
2025-12-28,1,SE-O,0.1,hubdemo-linear4,0,1,11
2025-12-28,1,SE-O,0.1,hubdemo-mean3,0,1,11
2025-12-28,1,SE-O,0.1,hubdemo-mean6,0,1,11
2025-12-28,1,SE-O,0.1,hubdemo-persistence,0,1,11
2025-12-28,1,SE-O,0.25,intercept,-0.90226298306,0.01,11
2025-12-28,1,SE-O,0.25,hubdemo-damped4,0,0.01,11
2025-12-28,1,SE-O,0.25,hubdemo-exptrend4,0.526486589388,0.01,11
2025-12-28,1,SE-O,0.25,hubdemo-linear4,0,0.01,11
2025-12-28,1,SE-O,0.25,hubdemo-mean3,-9.30999145802,0.01,11
2025-12-28,1,SE-O,0.25,hubdemo-mean6,11.415828757,0.01,11
2025-12-28,1,SE-O,0.25,hubdemo-persistence,1.24885977827,0.01,11
2025-12-28,1,SE-O,0.5,intercept,-7.448315814,0.01,11
2025-12-28,1,SE-O,0.5,hubdemo-damped4,0,0.01,11
2025-12-28,1,SE-O,0.5,hubdemo-exptrend4,0.339079901377,0.01,11
2025-12-28,1,SE-O,0.5,hubdemo-linear4,0,0.01,11
2025-12-28,1,SE-O,0.5,hubdemo-mean3,-11.5815426386,0.01,11
2025-12-28,1,SE-O,0.5,hubdemo-mean6,13.7892264778,0.01,11
2025-12-28,1,SE-O,0.5,hubdemo-persistence,2.93591926368,0.01,11
2025-12-28,1,SE-O,0.75,intercept,-6.60048743324,0.01,11
2025-12-28,1,SE-O,0.75,hubdemo-damped4,0,0.01,11
2025-12-28,1,SE-O,0.75,hubdemo-exptrend4,0,0.01,11
2025-12-28,1,SE-O,0.75,hubdemo-linear4,0,0.01,11
2025-12-28,1,SE-O,0.75,hubdemo-mean3,-3.095918944,0.01,11
2025-12-28,1,SE-O,0.75,hubdemo-mean6,6.39478849881,0.01,11
2025-12-28,1,SE-O,0.75,hubdemo-persistence,2.35618284612,0.01,11
2025-12-28,1,SE-O,0.9,intercept,25.5757575758,0.1,11
2025-12-28,1,SE-O,0.9,hubdemo-damped4,0,0.1,11
2025-12-28,1,SE-O,0.9,hubdemo-exptrend4,0,0.1,11
2025-12-28,1,SE-O,0.9,hubdemo-linear4,0,0.1,11
2025-12-28,1,SE-O,0.9,hubdemo-mean3,0,0.1,11
2025-12-28,1,SE-O,0.9,hubdemo-mean6,0,0.1,11
2025-12-28,1,SE-O,0.9,hubdemo-persistence,2.48484848485,0.1,11
2025-12-28,1,SE-O,0.975,intercept,-3.0605441823,0.001,11
2025-12-28,1,SE-O,0.975,hubdemo-damped4,1.50797912369,0.001,11
2025-12-28,1,SE-O,0.975,hubdemo-exptrend4,0,0.001,11
2025-12-28,1,SE-O,0.975,hubdemo-linear4,0,0.001,11
2025-12-28,1,SE-O,0.975,hubdemo-mean3,-3.78334026609,0.001,11
2025-12-28,1,SE-O,0.975,hubdemo-mean6,7.75948931931,0.001,11
2025-12-28,1,SE-O,0.975,hubdemo-persistence,0,0.001,11
2026-01-04,1,SE-O,0.025,intercept,5,1,12
2026-01-04,1,SE-O,0.025,hubdemo-damped4,0,1,12
2026-01-04,1,SE-O,0.025,hubdemo-exptrend4,0,1,12
2026-01-04,1,SE-O,0.025,hubdemo-linear4,0,1,12
2026-01-04,1,SE-O,0.025,hubdemo-mean3,0,1,12
2026-01-04,1,SE-O,0.025,hubdemo-mean6,0,1,12
2026-01-04,1,SE-O,0.025,hubdemo-persistence,0,1,12
2026-01-04,1,SE-O,0.1,intercept,6,1,12
2026-01-04,1,SE-O,0.1,hubdemo-damped4,0,1,12
2026-01-04,1,SE-O,0.1,hubdemo-exptrend4,0,1,12
2026-01-04,1,SE-O,0.1,hubdemo-linear4,0,1,12
2026-01-04,1,SE-O,0.1,hubdemo-mean3,0,1,12
2026-01-04,1,SE-O,0.1,hubdemo-mean6,0,1,12
2026-01-04,1,SE-O,0.1,hubdemo-persistence,0,1,12
2026-01-04,1,SE-O,0.25,intercept,4.1573807596,0.1,12
2026-01-04,1,SE-O,0.25,hubdemo-damped4,0,0.1,12
2026-01-04,1,SE-O,0.25,hubdemo-exptrend4,0.16212895762,0.1,12
2026-01-04,1,SE-O,0.25,hubdemo-linear4,0,0.1,12
2026-01-04,1,SE-O,0.25,hubdemo-mean3,0,0.1,12
2026-01-04,1,SE-O,0.25,hubdemo-mean6,0.862853192363,0.1,12
2026-01-04,1,SE-O,0.25,hubdemo-persistence,0,0.1,12
2026-01-04,1,SE-O,0.5,intercept,2.35602776674,0.01,12
2026-01-04,1,SE-O,0.5,hubdemo-damped4,0,0.01,12
2026-01-04,1,SE-O,0.5,hubdemo-exptrend4,0.439983876025,0.01,12
2026-01-04,1,SE-O,0.5,hubdemo-linear4,0.525144809826,0.01,12
2026-01-04,1,SE-O,0.5,hubdemo-mean3,-9.75355223046,0.01,12
2026-01-04,1,SE-O,0.5,hubdemo-mean6,12.6306845273,0.01,12
2026-01-04,1,SE-O,0.5,hubdemo-persistence,0,0.01,12
2026-01-04,1,SE-O,0.75,intercept,3.30004025542,0.001,12
2026-01-04,1,SE-O,0.75,hubdemo-damped4,0,0.001,12
2026-01-04,1,SE-O,0.75,hubdemo-exptrend4,0.405135929724,0.001,12
2026-01-04,1,SE-O,0.75,hubdemo-linear4,3.4416983996,0.001,12
2026-01-04,1,SE-O,0.75,hubdemo-mean3,-19.4094392079,0.001,12
2026-01-04,1,SE-O,0.75,hubdemo-mean6,23.967602694,0.001,12
2026-01-04,1,SE-O,0.75,hubdemo-persistence,-2.17165411819,0.001,12
2026-01-04,1,SE-O,0.9,intercept,-0.359170251926,0.001,12
2026-01-04,1,SE-O,0.9,hubdemo-damped4,0,0.001,12
2026-01-04,1,SE-O,0.9,hubdemo-exptrend4,0.396180795819,0.001,12
2026-01-04,1,SE-O,0.9,hubdemo-linear4,1.96196949777,0.001,12
2026-01-04,1,SE-O,0.9,hubdemo-mean3,-16.4673647815,0.001,12
2026-01-04,1,SE-O,0.9,hubdemo-mean6,20.0153632955,0.001,12
2026-01-04,1,SE-O,0.9,hubdemo-persistence,0,0.001,12
2026-01-04,1,SE-O,0.975,intercept,-5.66231171716,0,12
2026-01-04,1,SE-O,0.975,hubdemo-damped4,-67.9050815998,0,12
2026-01-04,1,SE-O,0.975,hubdemo-exptrend4,0.177428520979,0,12
2026-01-04,1,SE-O,0.975,hubdemo-linear4,37.8543170434,0,12
2026-01-04,1,SE-O,0.975,hubdemo-mean3,-42.2168904748,0,12
2026-01-04,1,SE-O,0.975,hubdemo-mean6,19.2292418415,0,12
2026-01-04,1,SE-O,0.975,hubdemo-persistence,59.1754775239,0,12
2026-01-11,1,SE-O,0.025,intercept,5,1,13
2026-01-11,1,SE-O,0.025,hubdemo-damped4,0,1,13
2026-01-11,1,SE-O,0.025,hubdemo-exptrend4,0,1,13
2026-01-11,1,SE-O,0.025,hubdemo-linear4,0,1,13
2026-01-11,1,SE-O,0.025,hubdemo-mean3,0,1,13
2026-01-11,1,SE-O,0.025,hubdemo-mean6,0,1,13
2026-01-11,1,SE-O,0.025,hubdemo-persistence,0,1,13
2026-01-11,1,SE-O,0.1,intercept,6,1,13
2026-01-11,1,SE-O,0.1,hubdemo-damped4,0,1,13
2026-01-11,1,SE-O,0.1,hubdemo-exptrend4,0,1,13
2026-01-11,1,SE-O,0.1,hubdemo-linear4,0,1,13
2026-01-11,1,SE-O,0.1,hubdemo-mean3,0,1,13
2026-01-11,1,SE-O,0.1,hubdemo-mean6,0,1,13
2026-01-11,1,SE-O,0.1,hubdemo-persistence,0,1,13
2026-01-11,1,SE-O,0.25,intercept,3.83944151691,0.1,13
2026-01-11,1,SE-O,0.25,hubdemo-damped4,0,0.1,13
2026-01-11,1,SE-O,0.25,hubdemo-exptrend4,0.124783570224,0.1,13
2026-01-11,1,SE-O,0.25,hubdemo-linear4,0,0.1,13
2026-01-11,1,SE-O,0.25,hubdemo-mean3,0,0.1,13
2026-01-11,1,SE-O,0.25,hubdemo-mean6,0.759199778043,0.1,13
2026-01-11,1,SE-O,0.25,hubdemo-persistence,0.189342048459,0.1,13
2026-01-11,1,SE-O,0.5,intercept,-1.98966170179,0.01,13
2026-01-11,1,SE-O,0.5,hubdemo-damped4,0,0.01,13
2026-01-11,1,SE-O,0.5,hubdemo-exptrend4,0,0.01,13
2026-01-11,1,SE-O,0.5,hubdemo-linear4,0,0.01,13
2026-01-11,1,SE-O,0.5,hubdemo-mean3,-0.0248066486662,0.01,13
2026-01-11,1,SE-O,0.5,hubdemo-mean6,4.38505988772,0.01,13
2026-01-11,1,SE-O,0.5,hubdemo-persistence,0,0.01,13
2026-01-11,1,SE-O,0.75,intercept,33.3439304984,0.1,13
2026-01-11,1,SE-O,0.75,hubdemo-damped4,0,0.1,13
2026-01-11,1,SE-O,0.75,hubdemo-exptrend4,0.242584410902,0.1,13
2026-01-11,1,SE-O,0.75,hubdemo-linear4,0,0.1,13
2026-01-11,1,SE-O,0.75,hubdemo-mean3,0,0.1,13
2026-01-11,1,SE-O,0.75,hubdemo-mean6,2.09354264754,0.1,13
2026-01-11,1,SE-O,0.75,hubdemo-persistence,0,0.1,13
2026-01-11,1,SE-O,0.9,intercept,38.2599908655,0.01,13
2026-01-11,1,SE-O,0.9,hubdemo-damped4,1.44153916419,0.01,13
2026-01-11,1,SE-O,0.9,hubdemo-exptrend4,0,0.01,13
2026-01-11,1,SE-O,0.9,hubdemo-linear4,0,0.01,13
2026-01-11,1,SE-O,0.9,hubdemo-mean3,0,0.01,13
2026-01-11,1,SE-O,0.9,hubdemo-mean6,0,0.01,13
2026-01-11,1,SE-O,0.9,hubdemo-persistence,0,0.01,13
2026-01-11,1,SE-O,0.975,intercept,-5.15654177126,0,13
2026-01-11,1,SE-O,0.975,hubdemo-damped4,-79.8353713138,0,13
2026-01-11,1,SE-O,0.975,hubdemo-exptrend4,0.0703302920088,0,13
2026-01-11,1,SE-O,0.975,hubdemo-linear4,44.6142888468,0,13
2026-01-11,1,SE-O,0.975,hubdemo-mean3,-45.8564184129,0,13
2026-01-11,1,SE-O,0.975,hubdemo-mean6,17.9280218785,0,13
2026-01-11,1,SE-O,0.975,hubdemo-persistence,69.0995343378,0,13
2026-01-18,1,SE-O,0.025,intercept,5,1,14
2026-01-18,1,SE-O,0.025,hubdemo-damped4,0,1,14
2026-01-18,1,SE-O,0.025,hubdemo-exptrend4,0,1,14
2026-01-18,1,SE-O,0.025,hubdemo-linear4,0,1,14
2026-01-18,1,SE-O,0.025,hubdemo-mean3,0,1,14
2026-01-18,1,SE-O,0.025,hubdemo-mean6,0,1,14
2026-01-18,1,SE-O,0.025,hubdemo-persistence,0,1,14
2026-01-18,1,SE-O,0.1,intercept,6,1,14
2026-01-18,1,SE-O,0.1,hubdemo-damped4,0,1,14
2026-01-18,1,SE-O,0.1,hubdemo-exptrend4,0,1,14
2026-01-18,1,SE-O,0.1,hubdemo-linear4,0,1,14
2026-01-18,1,SE-O,0.1,hubdemo-mean3,0,1,14
2026-01-18,1,SE-O,0.1,hubdemo-mean6,0,1,14
2026-01-18,1,SE-O,0.1,hubdemo-persistence,0,1,14
2026-01-18,1,SE-O,0.25,intercept,-12.5667620118,0.01,14
2026-01-18,1,SE-O,0.25,hubdemo-damped4,0.00238658566544,0.01,14
2026-01-18,1,SE-O,0.25,hubdemo-exptrend4,0,0.01,14
2026-01-18,1,SE-O,0.25,hubdemo-linear4,0,0.01,14
2026-01-18,1,SE-O,0.25,hubdemo-mean3,0,0.01,14
2026-01-18,1,SE-O,0.25,hubdemo-mean6,3.24058564525,0.01,14
2026-01-18,1,SE-O,0.25,hubdemo-persistence,0,0.01,14
2026-01-18,1,SE-O,0.5,intercept,2.95026047922,0.01,14
2026-01-18,1,SE-O,0.5,hubdemo-damped4,0,0.01,14
2026-01-18,1,SE-O,0.5,hubdemo-exptrend4,0.297398105777,0.01,14
2026-01-18,1,SE-O,0.5,hubdemo-linear4,0,0.01,14
2026-01-18,1,SE-O,0.5,hubdemo-mean3,0,0.01,14
2026-01-18,1,SE-O,0.5,hubdemo-mean6,2.1742765135,0.01,14
2026-01-18,1,SE-O,0.5,hubdemo-persistence,0,0.01,14
2026-01-18,1,SE-O,0.75,intercept,35.0559774961,0.1,14
2026-01-18,1,SE-O,0.75,hubdemo-damped4,0.102069357869,0.1,14
2026-01-18,1,SE-O,0.75,hubdemo-exptrend4,0.230534613064,0.1,14
2026-01-18,1,SE-O,0.75,hubdemo-linear4,0,0.1,14
2026-01-18,1,SE-O,0.75,hubdemo-mean3,0,0.1,14
2026-01-18,1,SE-O,0.75,hubdemo-mean6,1.80917446648,0.1,14
2026-01-18,1,SE-O,0.75,hubdemo-persistence,0,0.1,14
2026-01-18,1,SE-O,0.9,intercept,36.7989440793,0.01,14
2026-01-18,1,SE-O,0.9,hubdemo-damped4,1.25181074836,0.01,14
2026-01-18,1,SE-O,0.9,hubdemo-exptrend4,0,0.01,14
2026-01-18,1,SE-O,0.9,hubdemo-linear4,0,0.01,14
2026-01-18,1,SE-O,0.9,hubdemo-mean3,0,0.01,14
2026-01-18,1,SE-O,0.9,hubdemo-mean6,0,0.01,14
2026-01-18,1,SE-O,0.9,hubdemo-persistence,0.302116630152,0.01,14
2026-01-18,1,SE-O,0.975,intercept,73.0679678794,0.01,14
2026-01-18,1,SE-O,0.975,hubdemo-damped4,0.453445578733,0.01,14
2026-01-18,1,SE-O,0.975,hubdemo-exptrend4,0.0618447829789,0.01,14
2026-01-18,1,SE-O,0.975,hubdemo-linear4,0,0.01,14
2026-01-18,1,SE-O,0.975,hubdemo-mean3,0,0.01,14
2026-01-18,1,SE-O,0.975,hubdemo-mean6,1.2323943308,0.01,14
2026-01-18,1,SE-O,0.975,hubdemo-persistence,0,0.01,14
2026-01-25,1,SE-O,0.025,intercept,5,1,15
2026-01-25,1,SE-O,0.025,hubdemo-damped4,0,1,15
2026-01-25,1,SE-O,0.025,hubdemo-exptrend4,0,1,15
2026-01-25,1,SE-O,0.025,hubdemo-linear4,0,1,15
2026-01-25,1,SE-O,0.025,hubdemo-mean3,0,1,15
2026-01-25,1,SE-O,0.025,hubdemo-mean6,0,1,15
2026-01-25,1,SE-O,0.025,hubdemo-persistence,0,1,15
2026-01-25,1,SE-O,0.1,intercept,6,1,15
2026-01-25,1,SE-O,0.1,hubdemo-damped4,0,1,15
2026-01-25,1,SE-O,0.1,hubdemo-exptrend4,0,1,15
2026-01-25,1,SE-O,0.1,hubdemo-linear4,0,1,15
2026-01-25,1,SE-O,0.1,hubdemo-mean3,0,1,15
2026-01-25,1,SE-O,0.1,hubdemo-mean6,0,1,15
2026-01-25,1,SE-O,0.1,hubdemo-persistence,0,1,15
2026-01-25,1,SE-O,0.25,intercept,11,1,15
2026-01-25,1,SE-O,0.25,hubdemo-damped4,0,1,15
2026-01-25,1,SE-O,0.25,hubdemo-exptrend4,0,1,15
2026-01-25,1,SE-O,0.25,hubdemo-linear4,0,1,15
2026-01-25,1,SE-O,0.25,hubdemo-mean3,0,1,15
2026-01-25,1,SE-O,0.25,hubdemo-mean6,0,1,15
2026-01-25,1,SE-O,0.25,hubdemo-persistence,0,1,15
2026-01-25,1,SE-O,0.5,intercept,-8.90360849243,0,15
2026-01-25,1,SE-O,0.5,hubdemo-damped4,-48.6294437774,0,15
2026-01-25,1,SE-O,0.5,hubdemo-exptrend4,0.0324688810805,0,15
2026-01-25,1,SE-O,0.5,hubdemo-linear4,30.5096049117,0,15
2026-01-25,1,SE-O,0.5,hubdemo-mean3,-33.6812771167,0,15
2026-01-25,1,SE-O,0.5,hubdemo-mean6,20.1190002589,0,15
2026-01-25,1,SE-O,0.5,hubdemo-persistence,38.029147254,0,15
2026-01-25,1,SE-O,0.75,intercept,44.6467808933,0.1,15
2026-01-25,1,SE-O,0.75,hubdemo-damped4,0,0.1,15
2026-01-25,1,SE-O,0.75,hubdemo-exptrend4,0.210423480593,0.1,15
2026-01-25,1,SE-O,0.75,hubdemo-linear4,0.0278691746574,0.1,15
2026-01-25,1,SE-O,0.75,hubdemo-mean3,1.19236616498,0.1,15
2026-01-25,1,SE-O,0.75,hubdemo-mean6,0,0.1,15
2026-01-25,1,SE-O,0.75,hubdemo-persistence,0,0.1,15
2026-01-25,1,SE-O,0.9,intercept,77.0210738714,0.01,15
2026-01-25,1,SE-O,0.9,hubdemo-damped4,0,0.01,15
2026-01-25,1,SE-O,0.9,hubdemo-exptrend4,0.0377661423767,0.01,15
2026-01-25,1,SE-O,0.9,hubdemo-linear4,0.556968590374,0.01,15
2026-01-25,1,SE-O,0.9,hubdemo-mean3,0,0.01,15
2026-01-25,1,SE-O,0.9,hubdemo-mean6,0.802040865419,0.01,15
2026-01-25,1,SE-O,0.9,hubdemo-persistence,0,0.01,15
2026-01-25,1,SE-O,0.975,intercept,81.3639267071,0.01,15
2026-01-25,1,SE-O,0.975,hubdemo-damped4,0,0.01,15
2026-01-25,1,SE-O,0.975,hubdemo-exptrend4,0.0295680874762,0.01,15
2026-01-25,1,SE-O,0.975,hubdemo-linear4,0.514843863688,0.01,15
2026-01-25,1,SE-O,0.975,hubdemo-mean3,0.553854148675,0.01,15
2026-01-25,1,SE-O,0.975,hubdemo-mean6,0,0.01,15
2026-01-25,1,SE-O,0.975,hubdemo-persistence,0,0.01,15
2026-02-01,1,SE-O,0.025,intercept,5,1,16
2026-02-01,1,SE-O,0.025,hubdemo-damped4,0,1,16
2026-02-01,1,SE-O,0.025,hubdemo-exptrend4,0,1,16
2026-02-01,1,SE-O,0.025,hubdemo-linear4,0,1,16
2026-02-01,1,SE-O,0.025,hubdemo-mean3,0,1,16
2026-02-01,1,SE-O,0.025,hubdemo-mean6,0,1,16
2026-02-01,1,SE-O,0.025,hubdemo-persistence,0,1,16
2026-02-01,1,SE-O,0.1,intercept,6,1,16
2026-02-01,1,SE-O,0.1,hubdemo-damped4,0,1,16
2026-02-01,1,SE-O,0.1,hubdemo-exptrend4,0,1,16
2026-02-01,1,SE-O,0.1,hubdemo-linear4,0,1,16
2026-02-01,1,SE-O,0.1,hubdemo-mean3,0,1,16
2026-02-01,1,SE-O,0.1,hubdemo-mean6,0,1,16
2026-02-01,1,SE-O,0.1,hubdemo-persistence,0,1,16
2026-02-01,1,SE-O,0.25,intercept,12,1,16
2026-02-01,1,SE-O,0.25,hubdemo-damped4,0,1,16
2026-02-01,1,SE-O,0.25,hubdemo-exptrend4,0,1,16
2026-02-01,1,SE-O,0.25,hubdemo-linear4,0,1,16
2026-02-01,1,SE-O,0.25,hubdemo-mean3,0,1,16
2026-02-01,1,SE-O,0.25,hubdemo-mean6,0,1,16
2026-02-01,1,SE-O,0.25,hubdemo-persistence,0,1,16
2026-02-01,1,SE-O,0.5,intercept,10.2416393811,0.1,16
2026-02-01,1,SE-O,0.5,hubdemo-damped4,0.0105507744837,0.1,16
2026-02-01,1,SE-O,0.5,hubdemo-exptrend4,0.174820088936,0.1,16
2026-02-01,1,SE-O,0.5,hubdemo-linear4,0,0.1,16
2026-02-01,1,SE-O,0.5,hubdemo-mean3,0,0.1,16
2026-02-01,1,SE-O,0.5,hubdemo-mean6,0,0.1,16
2026-02-01,1,SE-O,0.5,hubdemo-persistence,0.171605003534,0.1,16
2026-02-01,1,SE-O,0.75,intercept,54.3197949105,0.1,16
2026-02-01,1,SE-O,0.75,hubdemo-damped4,0,0.1,16
2026-02-01,1,SE-O,0.75,hubdemo-exptrend4,0.321424363361,0.1,16
