reference_date,target_end_date,target,horizon,location,location_name,output_type,output_type_id,value,distribution,mean,standard_deviation,mean_window_weeks,training_sample_count,training_last_target_end_date,outcome_data_version
2025-10-12,2025-10-26,weekly incident influenza cases,2,SE-M,Region Skåne,quantile,0.9,67.6874608121,normal_quantiles_clipped_at_zero,1.33333333333,51.7764007807,3,509,2025-10-05,2026-08-25T00:00:00Z
2025-10-12,2025-10-26,weekly incident influenza cases,2,SE-M,Region Skåne,quantile,0.975,102.813214113,normal_quantiles_clipped_at_zero,1.33333333333,51.7764007807,3,509,2025-10-05,2026-08-25T00:00:00Z
2025-10-12,2025-11-02,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.025,0,normal_quantiles_clipped_at_zero,1.33333333333,56.9689482733,3,508,2025-10-05,2026-08-25T00:00:00Z
2025-10-12,2025-11-02,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.1,0,normal_quantiles_clipped_at_zero,1.33333333333,56.9689482733,3,508,2025-10-05,2026-08-25T00:00:00Z
2025-10-12,2025-11-02,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.25,0,normal_quantiles_clipped_at_zero,1.33333333333,56.9689482733,3,508,2025-10-05,2026-08-25T00:00:00Z
2025-10-12,2025-11-02,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.5,1.33333333333,normal_quantiles_clipped_at_zero,1.33333333333,56.9689482733,3,508,2025-10-05,2026-08-25T00:00:00Z
2025-10-12,2025-11-02,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.75,39.7583050231,normal_quantiles_clipped_at_zero,1.33333333333,56.9689482733,3,508,2025-10-05,2026-08-25T00:00:00Z
2025-10-12,2025-11-02,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.9,74.3419781804,normal_quantiles_clipped_at_zero,1.33333333333,56.9689482733,3,508,2025-10-05,2026-08-25T00:00:00Z
2025-10-12,2025-11-02,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.975,112.990420186,normal_quantiles_clipped_at_zero,1.33333333333,56.9689482733,3,508,2025-10-05,2026-08-25T00:00:00Z
2025-10-12,2025-10-12,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.025,0,normal_quantiles_clipped_at_zero,2.66666666667,35.668696713,3,511,2025-10-05,2026-08-25T00:00:00Z
2025-10-12,2025-10-12,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.1,0,normal_quantiles_clipped_at_zero,2.66666666667,35.668696713,3,511,2025-10-05,2026-08-25T00:00:00Z
2025-10-12,2025-10-12,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.25,0,normal_quantiles_clipped_at_zero,2.66666666667,35.668696713,3,511,2025-10-05,2026-08-25T00:00:00Z
2025-10-12,2025-10-12,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.5,2.66666666667,normal_quantiles_clipped_at_zero,2.66666666667,35.668696713,3,511,2025-10-05,2026-08-25T00:00:00Z
2025-10-12,2025-10-12,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.75,26.7248370024,normal_quantiles_clipped_at_zero,2.66666666667,35.668696713,3,511,2025-10-05,2026-08-25T00:00:00Z
2025-10-12,2025-10-12,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.9,48.3779407801,normal_quantiles_clipped_at_zero,2.66666666667,35.668696713,3,511,2025-10-05,2026-08-25T00:00:00Z
2025-10-12,2025-10-12,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.975,72.5760275996,normal_quantiles_clipped_at_zero,2.66666666667,35.668696713,3,511,2025-10-05,2026-08-25T00:00:00Z
2025-10-12,2025-10-19,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,quantile,0.025,0,normal_quantiles_clipped_at_zero,2.66666666667,48.014508519,3,510,2025-10-05,2026-08-25T00:00:00Z
2025-10-12,2025-10-19,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,quantile,0.1,0,normal_quantiles_clipped_at_zero,2.66666666667,48.014508519,3,510,2025-10-05,2026-08-25T00:00:00Z
2025-10-12,2025-10-19,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,quantile,0.25,0,normal_quantiles_clipped_at_zero,2.66666666667,48.014508519,3,510,2025-10-05,2026-08-25T00:00:00Z
2025-10-12,2025-10-19,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,quantile,0.5,2.66666666667,normal_quantiles_clipped_at_zero,2.66666666667,48.014508519,3,510,2025-10-05,2026-08-25T00:00:00Z
2025-10-12,2025-10-19,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,quantile,0.75,35.0519605234,normal_quantiles_clipped_at_zero,2.66666666667,48.014508519,3,510,2025-10-05,2026-08-25T00:00:00Z
2025-10-12,2025-10-19,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,quantile,0.9,64.1997352281,normal_quantiles_clipped_at_zero,2.66666666667,48.014508519,3,510,2025-10-05,2026-08-25T00:00:00Z
2025-10-12,2025-10-19,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,quantile,0.975,96.7733740993,normal_quantiles_clipped_at_zero,2.66666666667,48.014508519,3,510,2025-10-05,2026-08-25T00:00:00Z
2025-10-12,2025-10-26,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,quantile,0.025,0,normal_quantiles_clipped_at_zero,2.66666666667,57.8070486952,3,509,2025-10-05,2026-08-25T00:00:00Z
2025-10-12,2025-10-26,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,quantile,0.1,0,normal_quantiles_clipped_at_zero,2.66666666667,57.8070486952,3,509,2025-10-05,2026-08-25T00:00:00Z
2025-10-12,2025-10-26,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,quantile,0.25,0,normal_quantiles_clipped_at_zero,2.66666666667,57.8070486952,3,509,2025-10-05,2026-08-25T00:00:00Z
2025-10-12,2025-10-26,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,quantile,0.5,2.66666666667,normal_quantiles_clipped_at_zero,2.66666666667,57.8070486952,3,509,2025-10-05,2026-08-25T00:00:00Z
2025-10-12,2025-10-26,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,quantile,0.75,41.6569285007,normal_quantiles_clipped_at_zero,2.66666666667,57.8070486952,3,509,2025-10-05,2026-08-25T00:00:00Z
2025-10-12,2025-10-26,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,quantile,0.9,76.7493804215,normal_quantiles_clipped_at_zero,2.66666666667,57.8070486952,3,509,2025-10-05,2026-08-25T00:00:00Z
2025-10-12,2025-10-26,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,quantile,0.975,115.966400162,normal_quantiles_clipped_at_zero,2.66666666667,57.8070486952,3,509,2025-10-05,2026-08-25T00:00:00Z
2025-10-12,2025-11-02,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,quantile,0.025,0,normal_quantiles_clipped_at_zero,2.66666666667,65.686681736,3,508,2025-10-05,2026-08-25T00:00:00Z
2025-10-12,2025-11-02,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,quantile,0.1,0,normal_quantiles_clipped_at_zero,2.66666666667,65.686681736,3,508,2025-10-05,2026-08-25T00:00:00Z
2025-10-12,2025-11-02,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,quantile,0.25,0,normal_quantiles_clipped_at_zero,2.66666666667,65.686681736,3,508,2025-10-05,2026-08-25T00:00:00Z
2025-10-12,2025-11-02,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,quantile,0.5,2.66666666667,normal_quantiles_clipped_at_zero,2.66666666667,65.686681736,3,508,2025-10-05,2026-08-25T00:00:00Z
2025-10-12,2025-11-02,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,quantile,0.75,46.971660222,normal_quantiles_clipped_at_zero,2.66666666667,65.686681736,3,508,2025-10-05,2026-08-25T00:00:00Z
2025-10-12,2025-11-02,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,quantile,0.9,86.8475364808,normal_quantiles_clipped_at_zero,2.66666666667,65.686681736,3,508,2025-10-05,2026-08-25T00:00:00Z
2025-10-12,2025-11-02,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,quantile,0.975,131.410197133,normal_quantiles_clipped_at_zero,2.66666666667,65.686681736,3,508,2025-10-05,2026-08-25T00:00:00Z
2025-10-19,2025-10-19,weekly incident influenza cases,0,SE,Sverige,quantile,0.025,0,normal_quantiles_clipped_at_zero,25.3333333333,271.221091009,3,512,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-10-19,weekly incident influenza cases,0,SE,Sverige,quantile,0.1,0,normal_quantiles_clipped_at_zero,25.3333333333,271.221091009,3,512,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-10-19,weekly incident influenza cases,0,SE,Sverige,quantile,0.25,0,normal_quantiles_clipped_at_zero,25.3333333333,271.221091009,3,512,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-10-19,weekly incident influenza cases,0,SE,Sverige,quantile,0.5,25.3333333333,normal_quantiles_clipped_at_zero,25.3333333333,271.221091009,3,512,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-10-19,weekly incident influenza cases,0,SE,Sverige,quantile,0.75,208.269179256,normal_quantiles_clipped_at_zero,25.3333333333,271.221091009,3,512,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-10-19,weekly incident influenza cases,0,SE,Sverige,quantile,0.9,372.917147125,normal_quantiles_clipped_at_zero,25.3333333333,271.221091009,3,512,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-10-19,weekly incident influenza cases,0,SE,Sverige,quantile,0.975,556.916903559,normal_quantiles_clipped_at_zero,25.3333333333,271.221091009,3,512,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-10-26,weekly incident influenza cases,1,SE,Sverige,quantile,0.025,0,normal_quantiles_clipped_at_zero,25.3333333333,365.37870217,3,511,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-10-26,weekly incident influenza cases,1,SE,Sverige,quantile,0.1,0,normal_quantiles_clipped_at_zero,25.3333333333,365.37870217,3,511,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-10-26,weekly incident influenza cases,1,SE,Sverige,quantile,0.25,0,normal_quantiles_clipped_at_zero,25.3333333333,365.37870217,3,511,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-10-26,weekly incident influenza cases,1,SE,Sverige,quantile,0.5,25.3333333333,normal_quantiles_clipped_at_zero,25.3333333333,365.37870217,3,511,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-10-26,weekly incident influenza cases,1,SE,Sverige,quantile,0.75,271.777522887,normal_quantiles_clipped_at_zero,25.3333333333,365.37870217,3,511,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-10-26,weekly incident influenza cases,1,SE,Sverige,quantile,0.9,493.584981115,normal_quantiles_clipped_at_zero,25.3333333333,365.37870217,3,511,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-10-26,weekly incident influenza cases,1,SE,Sverige,quantile,0.975,741.462430304,normal_quantiles_clipped_at_zero,25.3333333333,365.37870217,3,511,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-11-02,weekly incident influenza cases,2,SE,Sverige,quantile,0.025,0,normal_quantiles_clipped_at_zero,25.3333333333,435.605525261,3,510,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-11-02,weekly incident influenza cases,2,SE,Sverige,quantile,0.1,0,normal_quantiles_clipped_at_zero,25.3333333333,435.605525261,3,510,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-11-02,weekly incident influenza cases,2,SE,Sverige,quantile,0.25,0,normal_quantiles_clipped_at_zero,25.3333333333,435.605525261,3,510,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-11-02,weekly incident influenza cases,2,SE,Sverige,quantile,0.5,25.3333333333,normal_quantiles_clipped_at_zero,25.3333333333,435.605525261,3,510,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-11-02,weekly incident influenza cases,2,SE,Sverige,quantile,0.75,319.144795251,normal_quantiles_clipped_at_zero,25.3333333333,435.605525261,3,510,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-11-02,weekly incident influenza cases,2,SE,Sverige,quantile,0.9,583.584276192,normal_quantiles_clipped_at_zero,25.3333333333,435.605525261,3,510,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-11-02,weekly incident influenza cases,2,SE,Sverige,quantile,0.975,879.104474313,normal_quantiles_clipped_at_zero,25.3333333333,435.605525261,3,510,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-11-09,weekly incident influenza cases,3,SE,Sverige,quantile,0.025,0,normal_quantiles_clipped_at_zero,25.3333333333,486.877417564,3,509,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-11-09,weekly incident influenza cases,3,SE,Sverige,quantile,0.1,0,normal_quantiles_clipped_at_zero,25.3333333333,486.877417564,3,509,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-11-09,weekly incident influenza cases,3,SE,Sverige,quantile,0.25,0,normal_quantiles_clipped_at_zero,25.3333333333,486.877417564,3,509,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-11-09,weekly incident influenza cases,3,SE,Sverige,quantile,0.5,25.3333333333,normal_quantiles_clipped_at_zero,25.3333333333,486.877417564,3,509,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-11-09,weekly incident influenza cases,3,SE,Sverige,quantile,0.75,353.727161082,normal_quantiles_clipped_at_zero,25.3333333333,486.877417564,3,509,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-11-09,weekly incident influenza cases,3,SE,Sverige,quantile,0.9,649.291850041,normal_quantiles_clipped_at_zero,25.3333333333,486.877417564,3,509,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-11-09,weekly incident influenza cases,3,SE,Sverige,quantile,0.975,979.595536644,normal_quantiles_clipped_at_zero,25.3333333333,486.877417564,3,509,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-10-19,weekly incident influenza cases,0,SE-M,Region Skåne,quantile,0.025,0,normal_quantiles_clipped_at_zero,2,33.9685407716,3,512,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-10-19,weekly incident influenza cases,0,SE-M,Region Skåne,quantile,0.1,0,normal_quantiles_clipped_at_zero,2,33.9685407716,3,512,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-10-19,weekly incident influenza cases,0,SE-M,Region Skåne,quantile,0.25,0,normal_quantiles_clipped_at_zero,2,33.9685407716,3,512,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-10-19,weekly incident influenza cases,0,SE-M,Region Skåne,quantile,0.5,2,normal_quantiles_clipped_at_zero,2,33.9685407716,3,512,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-10-19,weekly incident influenza cases,0,SE-M,Region Skåne,quantile,0.75,24.9114325796,normal_quantiles_clipped_at_zero,2,33.9685407716,3,512,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-10-19,weekly incident influenza cases,0,SE-M,Region Skåne,quantile,0.9,45.5324366051,normal_quantiles_clipped_at_zero,2,33.9685407716,3,512,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-10-19,weekly incident influenza cases,0,SE-M,Region Skåne,quantile,0.975,68.5771165197,normal_quantiles_clipped_at_zero,2,33.9685407716,3,512,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-10-26,weekly incident influenza cases,1,SE-M,Region Skåne,quantile,0.025,0,normal_quantiles_clipped_at_zero,2,44.3869183591,3,511,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-10-26,weekly incident influenza cases,1,SE-M,Region Skåne,quantile,0.1,0,normal_quantiles_clipped_at_zero,2,44.3869183591,3,511,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-10-26,weekly incident influenza cases,1,SE-M,Region Skåne,quantile,0.25,0,normal_quantiles_clipped_at_zero,2,44.3869183591,3,511,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-10-26,weekly incident influenza cases,1,SE-M,Region Skåne,quantile,0.5,2,normal_quantiles_clipped_at_zero,2,44.3869183591,3,511,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-10-26,weekly incident influenza cases,1,SE-M,Region Skåne,quantile,0.75,31.938521476,normal_quantiles_clipped_at_zero,2,44.3869183591,3,511,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-10-26,weekly incident influenza cases,1,SE-M,Region Skåne,quantile,0.9,58.8841247128,normal_quantiles_clipped_at_zero,2,44.3869183591,3,511,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-10-26,weekly incident influenza cases,1,SE-M,Region Skåne,quantile,0.975,88.9967613686,normal_quantiles_clipped_at_zero,2,44.3869183591,3,511,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-11-02,weekly incident influenza cases,2,SE-M,Region Skåne,quantile,0.025,0,normal_quantiles_clipped_at_zero,2,51.7257494778,3,510,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-11-02,weekly incident influenza cases,2,SE-M,Region Skåne,quantile,0.1,0,normal_quantiles_clipped_at_zero,2,51.7257494778,3,510,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-11-02,weekly incident influenza cases,2,SE-M,Region Skåne,quantile,0.25,0,normal_quantiles_clipped_at_zero,2,51.7257494778,3,510,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-11-02,weekly incident influenza cases,2,SE-M,Region Skåne,quantile,0.5,2,normal_quantiles_clipped_at_zero,2,51.7257494778,3,510,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-11-02,weekly incident influenza cases,2,SE-M,Region Skåne,quantile,0.75,36.888487844,normal_quantiles_clipped_at_zero,2,51.7257494778,3,510,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-11-02,weekly incident influenza cases,2,SE-M,Region Skåne,quantile,0.9,68.2892152223,normal_quantiles_clipped_at_zero,2,51.7257494778,3,510,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-11-02,weekly incident influenza cases,2,SE-M,Region Skåne,quantile,0.975,103.38060605,normal_quantiles_clipped_at_zero,2,51.7257494778,3,510,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-11-09,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.025,0,normal_quantiles_clipped_at_zero,2,56.9130818591,3,509,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-11-09,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.1,0,normal_quantiles_clipped_at_zero,2,56.9130818591,3,509,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-11-09,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.25,0,normal_quantiles_clipped_at_zero,2,56.9130818591,3,509,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-11-09,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.5,2,normal_quantiles_clipped_at_zero,2,56.9130818591,3,509,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-11-09,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.75,40.3872903661,normal_quantiles_clipped_at_zero,2,56.9130818591,3,509,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-11-09,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.9,74.9370491566,normal_quantiles_clipped_at_zero,2,56.9130818591,3,509,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-11-09,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.975,113.547590693,normal_quantiles_clipped_at_zero,2,56.9130818591,3,509,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-10-19,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.025,0,normal_quantiles_clipped_at_zero,4,35.6341514805,3,512,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-10-19,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.1,0,normal_quantiles_clipped_at_zero,4,35.6341514805,3,512,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-10-19,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.25,0,normal_quantiles_clipped_at_zero,4,35.6341514805,3,512,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-10-19,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.5,4,normal_quantiles_clipped_at_zero,4,35.6341514805,3,512,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-10-19,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.75,28.0348699305,normal_quantiles_clipped_at_zero,4,35.6341514805,3,512,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-10-19,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.9,49.6670026167,normal_quantiles_clipped_at_zero,4,35.6341514805,3,512,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-10-19,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.975,73.8416535214,normal_quantiles_clipped_at_zero,4,35.6341514805,3,512,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-10-26,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,quantile,0.025,0,normal_quantiles_clipped_at_zero,4,47.9678309613,3,511,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-10-26,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,quantile,0.1,0,normal_quantiles_clipped_at_zero,4,47.9678309613,3,511,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-10-26,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,quantile,0.25,0,normal_quantiles_clipped_at_zero,4,47.9678309613,3,511,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-10-26,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,quantile,0.5,4,normal_quantiles_clipped_at_zero,4,47.9678309613,3,511,2025-10-12,2026-08-25T00:00:00Z
2025-10-19,2025-10-26,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,quantile,0.75,36.3538103225,normal_quantiles_clipped_at_zero,4,47.9678309613,3,511,2025-10-12,2026-08-25T00:00:00Z
