reference_date,target_end_date,target,horizon,location,location_name,forecast_kind,observed_value,qra_wis,baseline_wis,wis_difference,wis_skill,qra_covered_50,baseline_covered_50,qra_covered_80,baseline_covered_80,qra_covered_95,baseline_covered_95,outcome_data_version
2026-04-12,2026-04-19,weekly incident influenza cases,1,SE-M,Region Skåne,forecast,8,7.91410914361,7.79409423378,0.12001490983,-0.0153981856301,true,true,true,true,true,true,2026-08-25T00:00:00Z
2026-04-19,2026-04-26,weekly incident influenza cases,1,SE-M,Region Skåne,forecast,6,7.8227970204,6.74271713569,1.08007988471,-0.160184664872,false,true,true,true,true,true,2026-08-25T00:00:00Z
2026-04-26,2026-05-03,weekly incident influenza cases,1,SE-M,Region Skåne,forecast,2,10.7043050116,6.56013407881,4.14417093279,-0.631720462266,false,true,false,true,false,true,2026-08-25T00:00:00Z
2026-05-03,2026-05-10,weekly incident influenza cases,1,SE-M,Region Skåne,forecast,7,5.19204093997,5.42507430102,-0.23303336105,0.0429548699464,true,true,true,true,true,true,2026-08-25T00:00:00Z
2026-05-10,2026-05-17,weekly incident influenza cases,1,SE-M,Region Skåne,forecast,0,8.85554874327,5.83767247857,3.0178762647,-0.516965670099,false,true,false,true,false,true,2026-08-25T00:00:00Z
2026-05-17,2026-05-24,weekly incident influenza cases,1,SE-M,Region Skåne,forecast,5,4.57107287289,5.03588942112,-0.46481654823,0.0923007852954,false,true,true,true,true,true,2026-08-25T00:00:00Z
2025-12-14,2025-12-28,weekly incident influenza cases,2,SE-M,Region Skåne,forecast,138,47.020562784,64.7890344791,-17.7684716951,0.274251219176,false,false,false,false,false,false,2026-08-25T00:00:00Z
2025-12-21,2026-01-04,weekly incident influenza cases,2,SE-M,Region Skåne,forecast,190,48.6004671815,96.670358446,-48.0698912645,0.497255746614,false,false,false,false,false,false,2026-08-25T00:00:00Z
2025-12-28,2026-01-11,weekly incident influenza cases,2,SE-M,Region Skåne,forecast,126,321.003168667,22.4849024875,298.51826618,-13.2763869599,false,false,false,true,true,true,2026-08-25T00:00:00Z
2026-01-04,2026-01-18,weekly incident influenza cases,2,SE-M,Region Skåne,forecast,130,343.517519434,13.4989665207,330.018552913,-24.4476903033,false,true,false,true,true,true,2026-08-25T00:00:00Z
2026-01-11,2026-01-25,weekly incident influenza cases,2,SE-M,Region Skåne,forecast,133,463.373723706,11.9945170878,451.379206618,-37.6321283562,false,true,false,true,true,true,2026-08-25T00:00:00Z
2026-01-18,2026-02-01,weekly incident influenza cases,2,SE-M,Region Skåne,forecast,189,49.6437161253,16.3965181183,33.247198007,-2.02769867158,true,false,true,true,true,true,2026-08-25T00:00:00Z
2026-01-25,2026-02-08,weekly incident influenza cases,2,SE-M,Region Skåne,forecast,215,114.287654015,28.6820375845,85.6056164305,-2.98464208403,false,false,false,true,false,true,2026-08-25T00:00:00Z
2026-02-01,2026-02-15,weekly incident influenza cases,2,SE-M,Region Skåne,forecast,224,124.96629864,48.6149777508,76.3513208892,-1.57053082037,false,false,false,false,false,true,2026-08-25T00:00:00Z
2026-02-08,2026-02-22,weekly incident influenza cases,2,SE-M,Region Skåne,forecast,188,26.3958790609,16.253123355,10.1427557059,-0.624049635529,true,false,true,true,true,true,2026-08-25T00:00:00Z
2026-02-15,2026-03-01,weekly incident influenza cases,2,SE-M,Region Skåne,forecast,156,35.5432352009,13.5504249139,21.992810287,-1.62303473336,true,true,true,true,true,true,2026-08-25T00:00:00Z
2026-02-22,2026-03-08,weekly incident influenza cases,2,SE-M,Region Skåne,forecast,70,81.5193093727,91.3688655607,-9.849556188,0.107799917702,false,false,true,false,true,false,2026-08-25T00:00:00Z
2026-03-01,2026-03-15,weekly incident influenza cases,2,SE-M,Region Skåne,forecast,30,96.0896843831,131.057561158,-34.9678767749,0.266813119868,false,false,true,false,true,false,2026-08-25T00:00:00Z
2026-03-08,2026-03-22,weekly incident influenza cases,2,SE-M,Region Skåne,forecast,25,80.4619838261,116.427302055,-35.9653182289,0.308907941643,false,false,true,false,true,false,2026-08-25T00:00:00Z
2026-03-15,2026-03-29,weekly incident influenza cases,2,SE-M,Region Skåne,forecast,17,38.1922920891,72.8160140804,-34.6237219913,0.475495980226,true,false,true,false,true,false,2026-08-25T00:00:00Z
2026-03-22,2026-04-05,weekly incident influenza cases,2,SE-M,Region Skåne,forecast,11,32.3458963021,33.8802733778,-1.5343770757,0.0452882141354,false,false,true,false,true,true,2026-08-25T00:00:00Z
2026-03-29,2026-04-12,weekly incident influenza cases,2,SE-M,Region Skåne,forecast,9,20.3538755024,13.9815435947,6.3723319077,-0.455767409695,false,true,false,true,true,true,2026-08-25T00:00:00Z
2026-04-05,2026-04-19,weekly incident influenza cases,2,SE-M,Region Skåne,forecast,8,19.2428291524,10.1387347457,9.1040944067,-0.897951730176,false,true,false,true,true,true,2026-08-25T00:00:00Z
2026-04-12,2026-04-26,weekly incident influenza cases,2,SE-M,Region Skåne,forecast,6,15.7896851777,8.84572038237,6.94396479533,-0.785008398996,false,true,false,true,true,true,2026-08-25T00:00:00Z
2026-04-19,2026-05-03,weekly incident influenza cases,2,SE-M,Region Skåne,forecast,2,18.6538254446,8.08072148263,10.573103962,-1.30843563718,false,true,false,true,false,true,2026-08-25T00:00:00Z
2026-04-26,2026-05-10,weekly incident influenza cases,2,SE-M,Region Skåne,forecast,7,12.7010531833,6.61195513259,6.08909805071,-0.92092246977,false,true,false,true,true,true,2026-08-25T00:00:00Z
2026-05-03,2026-05-17,weekly incident influenza cases,2,SE-M,Region Skåne,forecast,0,17.7458980255,7.19061450669,10.5552835188,-1.4679251,false,true,false,true,false,true,2026-08-25T00:00:00Z
2026-05-10,2026-05-24,weekly incident influenza cases,2,SE-M,Region Skåne,forecast,5,11.847920753,5.88828431803,5.95963643497,-1.01211764125,false,true,true,true,true,true,2026-08-25T00:00:00Z
2026-05-17,2026-05-31,weekly incident influenza cases,2,SE-M,Region Skåne,forecast,1,13.895413522,6.3715077187,7.5239058033,-1.18086740776,false,true,false,true,false,true,2026-08-25T00:00:00Z
2025-12-21,2026-01-11,weekly incident influenza cases,3,SE-M,Region Skåne,forecast,126,65.1784647602,36.1847333223,28.9937314379,-0.801269728304,false,false,false,false,true,true,2026-08-25T00:00:00Z
2025-12-28,2026-01-18,weekly incident influenza cases,3,SE-M,Region Skåne,forecast,130,38.0817811778,24.1523698292,13.9294113486,-0.576730625073,true,false,true,true,true,true,2026-08-25T00:00:00Z
2026-01-04,2026-01-25,weekly incident influenza cases,3,SE-M,Region Skåne,forecast,133,672.848099032,14.9124609003,657.935638132,-44.1198567111,false,true,false,true,false,true,2026-08-25T00:00:00Z
2026-01-11,2026-02-01,weekly incident influenza cases,3,SE-M,Region Skåne,forecast,189,999.212586919,19.1362382408,980.076348678,-51.2157267455,false,false,false,true,false,true,2026-08-25T00:00:00Z
2026-01-18,2026-02-08,weekly incident influenza cases,3,SE-M,Region Skåne,forecast,215,326.717178261,27.5650774181,299.152100843,-10.8525761167,false,false,true,true,true,true,2026-08-25T00:00:00Z
2026-01-25,2026-02-15,weekly incident influenza cases,3,SE-M,Region Skåne,forecast,224,104.945058936,33.1081933607,71.8368655753,-2.16976096499,true,false,true,false,true,true,2026-08-25T00:00:00Z
2026-02-01,2026-02-22,weekly incident influenza cases,3,SE-M,Region Skåne,forecast,188,170.552664331,25.279142427,145.273521904,-5.74677413696,false,false,true,true,true,true,2026-08-25T00:00:00Z
2026-02-08,2026-03-01,weekly incident influenza cases,3,SE-M,Region Skåne,forecast,156,23.6274403847,12.0705488434,11.5568915413,-0.957445406272,true,true,true,true,true,true,2026-08-25T00:00:00Z
2026-02-15,2026-03-08,weekly incident influenza cases,3,SE-M,Region Skåne,forecast,70,79.9032530799,57.1749061971,22.7283468828,-0.39752311625,false,false,true,false,true,true,2026-08-25T00:00:00Z
2026-02-22,2026-03-15,weekly incident influenza cases,3,SE-M,Region Skåne,forecast,30,100.959212623,126.556904029,-25.597691406,0.20226230724,false,false,true,false,true,false,2026-08-25T00:00:00Z
2026-03-01,2026-03-22,weekly incident influenza cases,3,SE-M,Region Skåne,forecast,25,102.365727466,131.221727456,-28.85599999,0.219902607209,false,false,true,false,true,false,2026-08-25T00:00:00Z
2026-03-08,2026-03-29,weekly incident influenza cases,3,SE-M,Region Skåne,forecast,17,88.8746410229,119.604536578,-30.7298955551,0.2569291804,false,false,true,false,true,false,2026-08-25T00:00:00Z
2026-03-15,2026-04-05,weekly incident influenza cases,3,SE-M,Region Skåne,forecast,11,45.1347737782,74.1406929318,-29.0059191536,0.39122805583,false,false,true,false,true,false,2026-08-25T00:00:00Z
2026-03-22,2026-04-12,weekly incident influenza cases,3,SE-M,Region Skåne,forecast,9,36.3046155196,33.4239193412,2.8806961784,-0.0861866661714,false,false,true,false,true,true,2026-08-25T00:00:00Z
2026-03-29,2026-04-19,weekly incident influenza cases,3,SE-M,Region Skåne,forecast,8,29.8626360446,14.8721888813,14.9904471633,-1.00795163933,false,true,false,true,true,true,2026-08-25T00:00:00Z
2026-04-05,2026-04-26,weekly incident influenza cases,3,SE-M,Region Skåne,forecast,6,23.6817855498,10.9482625907,12.7335229591,-1.16306334942,false,true,false,true,true,true,2026-08-25T00:00:00Z
2026-04-12,2026-05-03,weekly incident influenza cases,3,SE-M,Region Skåne,forecast,2,26.7764917635,9.95627766328,16.8202141002,-1.68940789611,false,true,false,true,false,true,2026-08-25T00:00:00Z
2026-04-19,2026-05-10,weekly incident influenza cases,3,SE-M,Region Skåne,forecast,7,18.844892596,7.91233711083,10.9325554852,-1.38171002221,false,true,false,true,true,true,2026-08-25T00:00:00Z
2026-04-26,2026-05-17,weekly incident influenza cases,3,SE-M,Region Skåne,forecast,0,22.6674282557,8.15866883293,14.5087594228,-1.77832434676,false,true,false,true,false,true,2026-08-25T00:00:00Z
2026-05-03,2026-05-24,weekly incident influenza cases,3,SE-M,Region Skåne,forecast,5,17.4787901595,7.02279585793,10.4559943016,-1.48886490695,false,true,false,true,true,true,2026-08-25T00:00:00Z
2026-05-10,2026-05-31,weekly incident influenza cases,3,SE-M,Region Skåne,forecast,1,18.5405257673,7.00586212552,11.5346636418,-1.64643029439,false,true,false,true,false,true,2026-08-25T00:00:00Z
2026-05-17,2026-06-07,weekly incident influenza cases,3,SE-M,Region Skåne,forecast,1,18.5701878856,6.91717600696,11.6530118786,-1.68464874494,false,true,false,true,false,true,2026-08-25T00:00:00Z
2025-11-30,2025-11-30,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,nowcast,38,26.3571428571,10.1723229839,16.1848198732,-1.59106429267,false,false,false,true,false,true,2026-08-25T00:00:00Z
2025-12-07,2025-12-07,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,nowcast,57,8.32289153468,15.1019031565,-6.77901162182,0.448884591006,false,false,true,true,true,true,2026-08-25T00:00:00Z
2025-12-14,2025-12-14,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,nowcast,120,62.5770721408,50.8548398259,11.7222323149,-0.230503770242,false,false,false,false,false,false,2026-08-25T00:00:00Z
2025-12-21,2025-12-21,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,nowcast,158,17.8720754025,53.5511517348,-35.6790763323,0.666261605521,false,false,true,false,true,false,2026-08-25T00:00:00Z
2025-12-28,2025-12-28,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,nowcast,118,9.87748159333,7.96844071823,1.9090408751,-0.23957521209,false,true,false,true,true,true,2026-08-25T00:00:00Z
2026-01-04,2026-01-04,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,nowcast,281,238.386192291,116.095249841,122.29094245,-1.05336732224,false,false,false,false,false,false,2026-08-25T00:00:00Z
2026-01-11,2026-01-11,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,nowcast,260,62.6297006771,40.9175272839,21.7121733932,-0.530632587902,true,false,true,false,true,false,2026-08-25T00:00:00Z
2026-01-18,2026-01-18,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,nowcast,151,123.259172503,35.90353793,87.355634573,-2.43306480669,false,false,false,false,true,true,2026-08-25T00:00:00Z
2026-01-25,2026-01-25,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,nowcast,135,53.2119908321,62.0676437493,-8.8556529172,0.142677446448,true,false,true,false,true,false,2026-08-25T00:00:00Z
2026-02-01,2026-02-01,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,nowcast,203,66.3085711286,10.2461315792,56.0624395494,-5.47157130631,false,true,false,true,true,true,2026-08-25T00:00:00Z
2026-02-08,2026-02-08,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,nowcast,230,28.4120884304,34.6162093639,-6.2041209335,0.179225890053,false,false,true,false,true,true,2026-08-25T00:00:00Z
2026-02-15,2026-02-15,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,nowcast,281,35.0702833232,57.8275470344,-22.7572637112,0.39353672909,false,false,true,false,true,false,2026-08-25T00:00:00Z
2026-02-22,2026-02-22,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,nowcast,257,22.9357561199,10.0075241336,12.9282319863,-1.29185119253,true,true,true,true,true,true,2026-08-25T00:00:00Z
2026-03-01,2026-03-01,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,nowcast,185,22.2961484417,37.3880162573,-15.0918678156,0.403655217002,false,false,true,false,true,true,2026-08-25T00:00:00Z
2026-03-08,2026-03-08,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,nowcast,143,33.8238075205,63.9316476907,-30.1078401702,0.470937966684,false,false,false,false,false,false,2026-08-25T00:00:00Z
2026-03-15,2026-03-15,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,nowcast,80,41.4241045841,80.7396975318,-39.3155929477,0.48694253446,false,false,false,false,true,false,2026-08-25T00:00:00Z
2026-03-22,2026-03-22,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,nowcast,50,13.5267611849,51.4661016837,-37.9393404988,0.737171444069,true,false,true,false,true,false,2026-08-25T00:00:00Z
2026-03-29,2026-03-29,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,nowcast,39,9.32258996681,23.5463284315,-14.2237384647,0.604074580293,true,false,true,false,true,true,2026-08-25T00:00:00Z
2026-04-05,2026-04-05,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,nowcast,24,7.61926014094,13.9158435564,-6.29658341546,0.452475869676,false,false,true,true,true,true,2026-08-25T00:00:00Z
2026-04-12,2026-04-12,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,nowcast,27,4.89511634355,8.40350665188,-3.50839030833,0.417491227611,true,true,true,true,true,true,2026-08-25T00:00:00Z
2026-04-19,2026-04-19,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,nowcast,13,7.85547765888,9.02972615975,-1.17424850087,0.130042537292,false,true,false,true,true,true,2026-08-25T00:00:00Z
2026-04-26,2026-04-26,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,nowcast,7,6.61415716707,8.04764425504,-1.43348708797,0.178125056543,false,true,false,true,true,true,2026-08-25T00:00:00Z
2026-05-03,2026-05-03,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,nowcast,7,2.71641597353,6.62803710692,-3.91162113339,0.590162829551,false,true,true,true,true,true,2026-08-25T00:00:00Z
2026-05-10,2026-05-10,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,nowcast,7,2.21165963937,4.95812147287,-2.7464618335,0.553931937434,true,true,true,true,true,true,2026-08-25T00:00:00Z
2026-05-17,2026-05-17,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,nowcast,2,5.87643421589,5.16899455307,0.70743966282,-0.136862141284,false,true,false,true,false,true,2026-08-25T00:00:00Z
2025-12-07,2025-12-14,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,forecast,120,48.29438001,54.7116888473,-6.4173088373,0.117293195887,false,false,false,false,false,false,2026-08-25T00:00:00Z
2025-12-14,2025-12-21,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,forecast,158,53.6021904465,76.9592175712,-23.3570271247,0.303498760276,false,false,true,false,true,false,2026-08-25T00:00:00Z
2025-12-21,2025-12-28,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,forecast,118,113.597753382,19.9326490256,93.6651043564,-4.6990795973,true,false,true,true,true,true,2026-08-25T00:00:00Z
2025-12-28,2026-01-04,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,forecast,281,43.1217676992,125.038900681,-81.9171329818,0.655133182839,true,false,true,false,true,false,2026-08-25T00:00:00Z
2026-01-04,2026-01-11,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,forecast,260,198.277126579,83.7085935313,114.568533048,-1.3686591569,false,false,false,false,false,false,2026-08-25T00:00:00Z
2026-01-11,2026-01-18,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,forecast,151,46.9818226047,15.094072761,31.8877498437,-2.11260077705,false,false,true,true,true,true,2026-08-25T00:00:00Z
2026-01-18,2026-01-25,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,forecast,135,160.041926648,42.8194905629,117.222436085,-2.73759529934,false,false,true,false,true,true,2026-08-25T00:00:00Z
2026-01-25,2026-02-01,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,forecast,203,59.5297178438,13.6043286626,45.9253891812,-3.3757923908,true,true,true,true,true,true,2026-08-25T00:00:00Z
2026-02-01,2026-02-08,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,forecast,230,102.402510877,20.8100374617,81.5924734153,-3.92082299542,false,false,false,true,false,true,2026-08-25T00:00:00Z
2026-02-08,2026-02-15,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,forecast,281,112.716019013,72.9400856404,39.7759333726,-0.545323370865,false,false,false,false,false,false,2026-08-25T00:00:00Z
2026-02-15,2026-02-22,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,forecast,257,31.7537733361,30.6634381049,1.0903352312,-0.0355581532465,true,false,true,false,true,true,2026-08-25T00:00:00Z
2026-02-22,2026-03-01,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,forecast,185,46.0431809073,22.9538162263,23.089364681,-1.0059052688,true,false,true,true,true,true,2026-08-25T00:00:00Z
2026-03-01,2026-03-08,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,forecast,143,53.3271773586,67.6985314677,-14.3713541091,0.212284576896,false,false,true,false,true,false,2026-08-25T00:00:00Z
2026-03-08,2026-03-15,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,forecast,80,65.6039027166,115.69163338,-50.0877306634,0.432941684719,false,false,true,false,true,false,2026-08-25T00:00:00Z
2026-03-15,2026-03-22,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,forecast,50,55.2732469181,99.5097729903,-44.2365260722,0.444544538118,false,false,true,false,true,false,2026-08-25T00:00:00Z
2026-03-22,2026-03-29,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,forecast,39,31.0135605773,51.2859942143,-20.272433637,0.395282063799,true,false,true,false,true,true,2026-08-25T00:00:00Z
2026-03-29,2026-04-05,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,forecast,24,19.6560426659,29.6796047512,-10.0235620853,0.337725592013,true,false,true,false,true,true,2026-08-25T00:00:00Z
2026-04-05,2026-04-12,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,forecast,27,16.443503694,13.5946294852,2.8488742088,-0.209558797605,true,true,true,true,true,true,2026-08-25T00:00:00Z
2026-04-12,2026-04-19,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,forecast,13,17.1964787865,12.266634559,4.9298442275,-0.401890527005,false,true,true,true,true,true,2026-08-25T00:00:00Z
2026-04-19,2026-04-26,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,forecast,7,20.5863922301,11.4695649411,9.116827289,-0.794871238431,false,true,false,true,true,true,2026-08-25T00:00:00Z
2026-04-26,2026-05-03,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,forecast,7,13.1397985842,9.29938904982,3.84040953438,-0.412974391522,false,true,false,true,true,true,2026-08-25T00:00:00Z
2026-05-03,2026-05-10,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,forecast,7,8.78088878052,7.87907876789,0.90181001263,-0.114456275816,false,true,true,true,true,true,2026-08-25T00:00:00Z
2026-05-10,2026-05-17,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,forecast,2,12.4606040831,6.9224753322,5.5381287509,-0.800021449717,false,true,false,true,false,true,2026-08-25T00:00:00Z
2026-05-17,2026-05-24,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,forecast,6,6.8347633346,5.84659898533,0.98816434927,-0.169015243178,false,true,false,true,true,true,2026-08-25T00:00:00Z
2025-12-14,2025-12-28,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,forecast,118,110.956888764,36.0387694297,74.9181193343,-2.07882012954,false,false,false,false,false,true,2026-08-25T00:00:00Z
2025-12-21,2026-01-04,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,forecast,281,221.087980955,155.997249254,65.090731701,-0.417255637598,false,false,false,false,false,false,2026-08-25T00:00:00Z
2025-12-28,2026-01-11,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,forecast,260,13.4597229012,95.0899476252,-81.630224724,0.858452725684,false,false,false,false,true,false,2026-08-25T00:00:00Z
2026-01-04,2026-01-18,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,forecast,151,34.9394711423,14.1421609376,20.7973102047,-1.47058927532,false,true,true,true,true,true,2026-08-25T00:00:00Z
2026-01-11,2026-01-25,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,forecast,135,889.70741494,21.9995105243,867.707904416,-39.4421459267,false,false,false,true,false,true,2026-08-25T00:00:00Z
2026-01-18,2026-02-01,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,forecast,203,194.096289501,14.0003516952,180.095937806,-12.8636724081,false,true,true,true,true,true,2026-08-25T00:00:00Z
2026-01-25,2026-02-08,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,forecast,230,57.7753750276,11.7047033341,46.0706716935,-3.93608196453,true,true,true,true,true,true,2026-08-25T00:00:00Z
2026-02-01,2026-02-15,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,forecast,281,195.899490812,49.4918556559,146.407635156,-2.95821672507,false,false,false,false,false,true,2026-08-25T00:00:00Z
2026-02-08,2026-02-22,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,forecast,257,166.199448524,45.9389846336,120.26046389,-2.61783025571,false,false,false,false,false,true,2026-08-25T00:00:00Z
2026-02-15,2026-03-01,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,forecast,185,27.6133408119,12.2045221656,15.4088186463,-1.26254993331,true,true,true,true,true,true,2026-08-25T00:00:00Z
2026-02-22,2026-03-08,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,forecast,143,45.5807338082,46.6363007199,-1.0555669117,0.0226340188953,true,false,true,false,true,true,2026-08-25T00:00:00Z
2026-03-01,2026-03-15,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,forecast,80,52.6467334811,121.806937842,-69.1602043609,0.567785428205,true,false,true,false,true,false,2026-08-25T00:00:00Z
2026-03-08,2026-03-22,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,forecast,50,54.9561775188,136.857809808,-81.9016322892,0.598443248537,true,false,true,false,true,false,2026-08-25T00:00:00Z
2026-03-15,2026-03-29,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,forecast,39,61.520578653,101.775635612,-40.255056959,0.395527443449,true,false,true,false,true,false,2026-08-25T00:00:00Z
2026-03-22,2026-04-05,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,forecast,24,56.8755275921,58.5774677356,-1.7019401435,0.0290545189011,true,false,true,false,true,true,2026-08-25T00:00:00Z
2026-03-29,2026-04-12,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,forecast,27,36.2846015739,27.5327936575,8.7518079164,-0.317868503475,true,false,true,true,true,true,2026-08-25T00:00:00Z
2026-04-05,2026-04-19,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,forecast,13,27.5758127029,17.8325582659,9.743254437,-0.54637446247,false,false,false,true,true,true,2026-08-25T00:00:00Z
2026-04-12,2026-04-26,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,forecast,7,24.2979990066,14.3717036785,9.9262953281,-0.690683272502,false,true,false,true,true,true,2026-08-25T00:00:00Z
2026-04-19,2026-05-03,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,forecast,7,24.7123698867,12.4557442293,12.2566256574,-0.984013916131,false,true,false,true,true,true,2026-08-25T00:00:00Z
2026-04-26,2026-05-10,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,forecast,7,21.5144338751,10.2863968019,11.2280370732,-1.09154228535,false,true,false,true,true,true,2026-08-25T00:00:00Z
2026-05-03,2026-05-17,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,forecast,2,24.9759894326,9.57991481549,15.3960746171,-1.6071202003,false,true,false,true,false,true,2026-08-25T00:00:00Z
2026-05-10,2026-05-24,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,forecast,6,19.8174399703,7.33710429287,12.4803356774,-1.70098927033,false,true,false,true,true,true,2026-08-25T00:00:00Z
2026-05-17,2026-05-31,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,forecast,2,23.5131467696,7.40333900376,16.1098077658,-2.17601919319,false,true,false,true,false,true,2026-08-25T00:00:00Z
2025-12-21,2026-01-11,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,forecast,260,256.969783848,127.447683869,129.522099979,-1.01627660893,false,false,false,false,false,false,2026-08-25T00:00:00Z
2025-12-28,2026-01-18,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,forecast,151,10.7934898323,18.4500639663,-7.656574134,0.414989029197,true,true,true,true,true,true,2026-08-25T00:00:00Z
2026-01-04,2026-01-25,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,forecast,135,244.36681783,13.395733618,230.971084212,-17.2421377431,false,true,false,true,false,true,2026-08-25T00:00:00Z
2026-01-11,2026-02-01,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,forecast,203,266.251628018,15.6033552721,250.648272746,-16.0637419565,false,true,false,true,true,true,2026-08-25T00:00:00Z
2026-01-18,2026-02-08,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,forecast,230,109.678462473,14.6915264018,94.9869360712,-6.46542322924,true,true,true,true,true,true,2026-08-25T00:00:00Z
2026-01-25,2026-02-15,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,forecast,281,72.2711027651,21.8973045371,50.373798228,-2.30045657641,true,false,true,true,true,true,2026-08-25T00:00:00Z
2026-02-01,2026-02-22,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,forecast,257,56.0432082941,32.4684226368,23.5747856573,-0.726083491059,true,false,true,true,true,true,2026-08-25T00:00:00Z
2026-02-08,2026-03-01,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,forecast,185,31.2991231787,16.3256182487,14.97350493,-0.917178430973,false,true,true,true,true,true,2026-08-25T00:00:00Z
2026-02-15,2026-03-08,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,forecast,143,42.5326537278,20.1821171292,22.3505365986,-1.10744261643,false,false,true,true,true,true,2026-08-25T00:00:00Z
2026-02-22,2026-03-15,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,forecast,80,86.4911274719,96.6158704021,-10.1247429302,0.10479378686,false,false,true,false,true,false,2026-08-25T00:00:00Z
