location,location_name,year,week,target_end_date,value,status,release_status,data_version,source_region_code,source_year_week,official_release_time
SE,Sverige,2023,34,2023-08-27,11,available,historical,2026-08-25T00:00:00Z,00,2023W34,
SE-M,Region Skåne,2023,34,2023-08-27,1,available,historical,2026-08-25T00:00:00Z,12,2023W34,
SE-O,Västra Götalandsregionen,2023,34,2023-08-27,2,available,historical,2026-08-25T00:00:00Z,14,2023W34,
SE,Sverige,2023,35,2023-09-03,10,available,historical,2026-08-25T00:00:00Z,00,2023W35,
SE-M,Region Skåne,2023,35,2023-09-03,1,available,historical,2026-08-25T00:00:00Z,12,2023W35,
SE-O,Västra Götalandsregionen,2023,35,2023-09-03,2,available,historical,2026-08-25T00:00:00Z,14,2023W35,
SE,Sverige,2023,36,2023-09-10,9,available,historical,2026-08-25T00:00:00Z,00,2023W36,
SE-M,Region Skåne,2023,36,2023-09-10,1,available,historical,2026-08-25T00:00:00Z,12,2023W36,
SE-O,Västra Götalandsregionen,2023,36,2023-09-10,0,available,historical,2026-08-25T00:00:00Z,14,2023W36,
SE,Sverige,2023,37,2023-09-17,8,available,historical,2026-08-25T00:00:00Z,00,2023W37,
SE-M,Region Skåne,2023,37,2023-09-17,1,available,historical,2026-08-25T00:00:00Z,12,2023W37,
SE-O,Västra Götalandsregionen,2023,37,2023-09-17,0,available,historical,2026-08-25T00:00:00Z,14,2023W37,
SE,Sverige,2023,38,2023-09-24,11,available,historical,2026-08-25T00:00:00Z,00,2023W38,
SE-M,Region Skåne,2023,38,2023-09-24,0,available,historical,2026-08-25T00:00:00Z,12,2023W38,
SE-O,Västra Götalandsregionen,2023,38,2023-09-24,1,available,historical,2026-08-25T00:00:00Z,14,2023W38,
SE,Sverige,2023,39,2023-10-01,11,available,historical,2026-08-25T00:00:00Z,00,2023W39,
SE-M,Region Skåne,2023,39,2023-10-01,3,available,historical,2026-08-25T00:00:00Z,12,2023W39,
SE-O,Västra Götalandsregionen,2023,39,2023-10-01,0,available,historical,2026-08-25T00:00:00Z,14,2023W39,
SE,Sverige,2023,40,2023-10-08,13,available,historical,2026-08-25T00:00:00Z,00,2023W40,
SE-M,Region Skåne,2023,40,2023-10-08,2,available,historical,2026-08-25T00:00:00Z,12,2023W40,
SE-O,Västra Götalandsregionen,2023,40,2023-10-08,0,available,historical,2026-08-25T00:00:00Z,14,2023W40,
SE,Sverige,2023,41,2023-10-15,28,available,historical,2026-08-25T00:00:00Z,00,2023W41,
SE-M,Region Skåne,2023,41,2023-10-15,5,available,historical,2026-08-25T00:00:00Z,12,2023W41,
SE-O,Västra Götalandsregionen,2023,41,2023-10-15,3,available,historical,2026-08-25T00:00:00Z,14,2023W41,
SE,Sverige,2023,42,2023-10-22,23,available,historical,2026-08-25T00:00:00Z,00,2023W42,
SE-M,Region Skåne,2023,42,2023-10-22,5,available,historical,2026-08-25T00:00:00Z,12,2023W42,
SE-O,Västra Götalandsregionen,2023,42,2023-10-22,1,available,historical,2026-08-25T00:00:00Z,14,2023W42,
SE,Sverige,2023,43,2023-10-29,38,available,historical,2026-08-25T00:00:00Z,00,2023W43,
SE-M,Region Skåne,2023,43,2023-10-29,3,available,historical,2026-08-25T00:00:00Z,12,2023W43,
SE-O,Västra Götalandsregionen,2023,43,2023-10-29,3,available,historical,2026-08-25T00:00:00Z,14,2023W43,
SE,Sverige,2023,44,2023-11-05,86,available,historical,2026-08-25T00:00:00Z,00,2023W44,
SE-M,Region Skåne,2023,44,2023-11-05,5,available,historical,2026-08-25T00:00:00Z,12,2023W44,
SE-O,Västra Götalandsregionen,2023,44,2023-11-05,7,available,historical,2026-08-25T00:00:00Z,14,2023W44,
SE,Sverige,2023,45,2023-11-12,122,available,historical,2026-08-25T00:00:00Z,00,2023W45,
SE-M,Region Skåne,2023,45,2023-11-12,5,available,historical,2026-08-25T00:00:00Z,12,2023W45,
SE-O,Västra Götalandsregionen,2023,45,2023-11-12,4,available,historical,2026-08-25T00:00:00Z,14,2023W45,
SE,Sverige,2023,46,2023-11-19,111,available,historical,2026-08-25T00:00:00Z,00,2023W46,
SE-M,Region Skåne,2023,46,2023-11-19,6,available,historical,2026-08-25T00:00:00Z,12,2023W46,
SE-O,Västra Götalandsregionen,2023,46,2023-11-19,11,available,historical,2026-08-25T00:00:00Z,14,2023W46,
SE,Sverige,2023,47,2023-11-26,180,available,historical,2026-08-25T00:00:00Z,00,2023W47,
SE-M,Region Skåne,2023,47,2023-11-26,22,available,historical,2026-08-25T00:00:00Z,12,2023W47,
SE-O,Västra Götalandsregionen,2023,47,2023-11-26,18,available,historical,2026-08-25T00:00:00Z,14,2023W47,
SE,Sverige,2023,48,2023-12-03,285,available,historical,2026-08-25T00:00:00Z,00,2023W48,
SE-M,Region Skåne,2023,48,2023-12-03,11,available,historical,2026-08-25T00:00:00Z,12,2023W48,
SE-O,Västra Götalandsregionen,2023,48,2023-12-03,23,available,historical,2026-08-25T00:00:00Z,14,2023W48,
SE,Sverige,2023,49,2023-12-10,684,available,historical,2026-08-25T00:00:00Z,00,2023W49,
SE-M,Region Skåne,2023,49,2023-12-10,48,available,historical,2026-08-25T00:00:00Z,12,2023W49,
SE-O,Västra Götalandsregionen,2023,49,2023-12-10,47,available,historical,2026-08-25T00:00:00Z,14,2023W49,
SE,Sverige,2023,50,2023-12-17,1186,available,historical,2026-08-25T00:00:00Z,00,2023W50,
SE-M,Region Skåne,2023,50,2023-12-17,95,available,historical,2026-08-25T00:00:00Z,12,2023W50,
SE-O,Västra Götalandsregionen,2023,50,2023-12-17,116,available,historical,2026-08-25T00:00:00Z,14,2023W50,
SE,Sverige,2023,51,2023-12-24,1520,available,historical,2026-08-25T00:00:00Z,00,2023W51,
SE-M,Region Skåne,2023,51,2023-12-24,144,available,historical,2026-08-25T00:00:00Z,12,2023W51,
SE-O,Västra Götalandsregionen,2023,51,2023-12-24,159,available,historical,2026-08-25T00:00:00Z,14,2023W51,
SE,Sverige,2023,52,2023-12-31,1669,available,historical,2026-08-25T00:00:00Z,00,2023W52,
SE-M,Region Skåne,2023,52,2023-12-31,136,available,historical,2026-08-25T00:00:00Z,12,2023W52,
SE-O,Västra Götalandsregionen,2023,52,2023-12-31,152,available,historical,2026-08-25T00:00:00Z,14,2023W52,
SE,Sverige,2024,1,2024-01-07,1350,available,historical,2026-08-25T00:00:00Z,00,2024W01,
SE-M,Region Skåne,2024,1,2024-01-07,117,available,historical,2026-08-25T00:00:00Z,12,2024W01,
SE-O,Västra Götalandsregionen,2024,1,2024-01-07,152,available,historical,2026-08-25T00:00:00Z,14,2024W01,
SE,Sverige,2024,2,2024-01-14,1019,available,historical,2026-08-25T00:00:00Z,00,2024W02,
SE-M,Region Skåne,2024,2,2024-01-14,90,available,historical,2026-08-25T00:00:00Z,12,2024W02,
SE-O,Västra Götalandsregionen,2024,2,2024-01-14,136,available,historical,2026-08-25T00:00:00Z,14,2024W02,
SE,Sverige,2024,3,2024-01-21,939,available,historical,2026-08-25T00:00:00Z,00,2024W03,
SE-M,Region Skåne,2024,3,2024-01-21,90,available,historical,2026-08-25T00:00:00Z,12,2024W03,
SE-O,Västra Götalandsregionen,2024,3,2024-01-21,155,available,historical,2026-08-25T00:00:00Z,14,2024W03,
SE,Sverige,2024,4,2024-01-28,926,available,historical,2026-08-25T00:00:00Z,00,2024W04,
SE-M,Region Skåne,2024,4,2024-01-28,80,available,historical,2026-08-25T00:00:00Z,12,2024W04,
SE-O,Västra Götalandsregionen,2024,4,2024-01-28,169,available,historical,2026-08-25T00:00:00Z,14,2024W04,
SE,Sverige,2024,5,2024-02-04,919,available,historical,2026-08-25T00:00:00Z,00,2024W05,
SE-M,Region Skåne,2024,5,2024-02-04,84,available,historical,2026-08-25T00:00:00Z,12,2024W05,
SE-O,Västra Götalandsregionen,2024,5,2024-02-04,128,available,historical,2026-08-25T00:00:00Z,14,2024W05,
SE,Sverige,2024,6,2024-02-11,894,available,historical,2026-08-25T00:00:00Z,00,2024W06,
SE-M,Region Skåne,2024,6,2024-02-11,105,available,historical,2026-08-25T00:00:00Z,12,2024W06,
SE-O,Västra Götalandsregionen,2024,6,2024-02-11,121,available,historical,2026-08-25T00:00:00Z,14,2024W06,
SE,Sverige,2024,7,2024-02-18,900,available,historical,2026-08-25T00:00:00Z,00,2024W07,
SE-M,Region Skåne,2024,7,2024-02-18,124,available,historical,2026-08-25T00:00:00Z,12,2024W07,
SE-O,Västra Götalandsregionen,2024,7,2024-02-18,107,available,historical,2026-08-25T00:00:00Z,14,2024W07,
SE,Sverige,2024,8,2024-02-25,820,available,historical,2026-08-25T00:00:00Z,00,2024W08,
SE-M,Region Skåne,2024,8,2024-02-25,78,available,historical,2026-08-25T00:00:00Z,12,2024W08,
SE-O,Västra Götalandsregionen,2024,8,2024-02-25,118,available,historical,2026-08-25T00:00:00Z,14,2024W08,
SE,Sverige,2024,9,2024-03-03,644,available,historical,2026-08-25T00:00:00Z,00,2024W09,
SE-M,Region Skåne,2024,9,2024-03-03,77,available,historical,2026-08-25T00:00:00Z,12,2024W09,
SE-O,Västra Götalandsregionen,2024,9,2024-03-03,73,available,historical,2026-08-25T00:00:00Z,14,2024W09,
SE,Sverige,2024,10,2024-03-10,383,available,historical,2026-08-25T00:00:00Z,00,2024W10,
SE-M,Region Skåne,2024,10,2024-03-10,32,available,historical,2026-08-25T00:00:00Z,12,2024W10,
SE-O,Västra Götalandsregionen,2024,10,2024-03-10,36,available,historical,2026-08-25T00:00:00Z,14,2024W10,
SE,Sverige,2024,11,2024-03-17,412,available,historical,2026-08-25T00:00:00Z,00,2024W11,
SE-M,Region Skåne,2024,11,2024-03-17,39,available,historical,2026-08-25T00:00:00Z,12,2024W11,
SE-O,Västra Götalandsregionen,2024,11,2024-03-17,43,available,historical,2026-08-25T00:00:00Z,14,2024W11,
SE,Sverige,2024,12,2024-03-24,259,available,historical,2026-08-25T00:00:00Z,00,2024W12,
SE-M,Region Skåne,2024,12,2024-03-24,28,available,historical,2026-08-25T00:00:00Z,12,2024W12,
SE-O,Västra Götalandsregionen,2024,12,2024-03-24,28,available,historical,2026-08-25T00:00:00Z,14,2024W12,
SE,Sverige,2024,13,2024-03-31,226,available,historical,2026-08-25T00:00:00Z,00,2024W13,
SE-M,Region Skåne,2024,13,2024-03-31,21,available,historical,2026-08-25T00:00:00Z,12,2024W13,
SE-O,Västra Götalandsregionen,2024,13,2024-03-31,9,available,historical,2026-08-25T00:00:00Z,14,2024W13,
SE,Sverige,2024,14,2024-04-07,184,available,historical,2026-08-25T00:00:00Z,00,2024W14,
SE-M,Region Skåne,2024,14,2024-04-07,17,available,historical,2026-08-25T00:00:00Z,12,2024W14,
SE-O,Västra Götalandsregionen,2024,14,2024-04-07,7,available,historical,2026-08-25T00:00:00Z,14,2024W14,
SE,Sverige,2024,15,2024-04-14,150,available,historical,2026-08-25T00:00:00Z,00,2024W15,
SE-M,Region Skåne,2024,15,2024-04-14,9,available,historical,2026-08-25T00:00:00Z,12,2024W15,
SE-O,Västra Götalandsregionen,2024,15,2024-04-14,10,available,historical,2026-08-25T00:00:00Z,14,2024W15,
SE,Sverige,2024,16,2024-04-21,128,available,historical,2026-08-25T00:00:00Z,00,2024W16,
SE-M,Region Skåne,2024,16,2024-04-21,6,available,historical,2026-08-25T00:00:00Z,12,2024W16,
SE-O,Västra Götalandsregionen,2024,16,2024-04-21,39,available,historical,2026-08-25T00:00:00Z,14,2024W16,
SE,Sverige,2024,17,2024-04-28,108,available,historical,2026-08-25T00:00:00Z,00,2024W17,
SE-M,Region Skåne,2024,17,2024-04-28,4,available,historical,2026-08-25T00:00:00Z,12,2024W17,
SE-O,Västra Götalandsregionen,2024,17,2024-04-28,12,available,historical,2026-08-25T00:00:00Z,14,2024W17,
SE,Sverige,2024,18,2024-05-05,110,available,historical,2026-08-25T00:00:00Z,00,2024W18,
SE-M,Region Skåne,2024,18,2024-05-05,4,available,historical,2026-08-25T00:00:00Z,12,2024W18,
SE-O,Västra Götalandsregionen,2024,18,2024-05-05,8,available,historical,2026-08-25T00:00:00Z,14,2024W18,
SE,Sverige,2024,19,2024-05-12,120,available,historical,2026-08-25T00:00:00Z,00,2024W19,
SE-M,Region Skåne,2024,19,2024-05-12,3,available,historical,2026-08-25T00:00:00Z,12,2024W19,
SE-O,Västra Götalandsregionen,2024,19,2024-05-12,8,available,historical,2026-08-25T00:00:00Z,14,2024W19,
SE,Sverige,2024,20,2024-05-19,119,available,historical,2026-08-25T00:00:00Z,00,2024W20,
SE-M,Region Skåne,2024,20,2024-05-19,5,available,historical,2026-08-25T00:00:00Z,12,2024W20,
SE-O,Västra Götalandsregionen,2024,20,2024-05-19,15,available,historical,2026-08-25T00:00:00Z,14,2024W20,
SE,Sverige,2024,21,2024-05-26,59,available,historical,2026-08-25T00:00:00Z,00,2024W21,
SE-M,Region Skåne,2024,21,2024-05-26,2,available,historical,2026-08-25T00:00:00Z,12,2024W21,
SE-O,Västra Götalandsregionen,2024,21,2024-05-26,4,available,historical,2026-08-25T00:00:00Z,14,2024W21,
SE,Sverige,2024,22,2024-06-02,45,available,historical,2026-08-25T00:00:00Z,00,2024W22,
SE-M,Region Skåne,2024,22,2024-06-02,1,available,historical,2026-08-25T00:00:00Z,12,2024W22,
SE-O,Västra Götalandsregionen,2024,22,2024-06-02,1,available,historical,2026-08-25T00:00:00Z,14,2024W22,
SE,Sverige,2024,23,2024-06-09,25,available,historical,2026-08-25T00:00:00Z,00,2024W23,
SE-M,Region Skåne,2024,23,2024-06-09,1,available,historical,2026-08-25T00:00:00Z,12,2024W23,
SE-O,Västra Götalandsregionen,2024,23,2024-06-09,1,available,historical,2026-08-25T00:00:00Z,14,2024W23,
SE,Sverige,2024,24,2024-06-16,21,available,historical,2026-08-25T00:00:00Z,00,2024W24,
SE-M,Region Skåne,2024,24,2024-06-16,0,available,historical,2026-08-25T00:00:00Z,12,2024W24,
SE-O,Västra Götalandsregionen,2024,24,2024-06-16,2,available,historical,2026-08-25T00:00:00Z,14,2024W24,
SE,Sverige,2024,25,2024-06-23,24,available,historical,2026-08-25T00:00:00Z,00,2024W25,
SE-M,Region Skåne,2024,25,2024-06-23,0,available,historical,2026-08-25T00:00:00Z,12,2024W25,
SE-O,Västra Götalandsregionen,2024,25,2024-06-23,3,available,historical,2026-08-25T00:00:00Z,14,2024W25,
SE,Sverige,2024,26,2024-06-30,21,available,historical,2026-08-25T00:00:00Z,00,2024W26,
SE-M,Region Skåne,2024,26,2024-06-30,0,available,historical,2026-08-25T00:00:00Z,12,2024W26,
SE-O,Västra Götalandsregionen,2024,26,2024-06-30,1,available,historical,2026-08-25T00:00:00Z,14,2024W26,
SE,Sverige,2024,27,2024-07-07,14,available,historical,2026-08-25T00:00:00Z,00,2024W27,
SE-M,Region Skåne,2024,27,2024-07-07,2,available,historical,2026-08-25T00:00:00Z,12,2024W27,
SE-O,Västra Götalandsregionen,2024,27,2024-07-07,0,available,historical,2026-08-25T00:00:00Z,14,2024W27,
SE,Sverige,2024,28,2024-07-14,27,available,historical,2026-08-25T00:00:00Z,00,2024W28,
SE-M,Region Skåne,2024,28,2024-07-14,1,available,historical,2026-08-25T00:00:00Z,12,2024W28,
SE-O,Västra Götalandsregionen,2024,28,2024-07-14,0,available,historical,2026-08-25T00:00:00Z,14,2024W28,
SE,Sverige,2024,29,2024-07-21,28,available,historical,2026-08-25T00:00:00Z,00,2024W29,
SE-M,Region Skåne,2024,29,2024-07-21,4,available,historical,2026-08-25T00:00:00Z,12,2024W29,
SE-O,Västra Götalandsregionen,2024,29,2024-07-21,2,available,historical,2026-08-25T00:00:00Z,14,2024W29,
SE,Sverige,2024,30,2024-07-28,10,available,historical,2026-08-25T00:00:00Z,00,2024W30,
SE-M,Region Skåne,2024,30,2024-07-28,1,available,historical,2026-08-25T00:00:00Z,12,2024W30,
SE-O,Västra Götalandsregionen,2024,30,2024-07-28,2,available,historical,2026-08-25T00:00:00Z,14,2024W30,
SE,Sverige,2024,31,2024-08-04,38,available,historical,2026-08-25T00:00:00Z,00,2024W31,
SE-M,Region Skåne,2024,31,2024-08-04,3,available,historical,2026-08-25T00:00:00Z,12,2024W31,
SE-O,Västra Götalandsregionen,2024,31,2024-08-04,1,available,historical,2026-08-25T00:00:00Z,14,2024W31,
SE,Sverige,2024,32,2024-08-11,39,available,historical,2026-08-25T00:00:00Z,00,2024W32,
SE-M,Region Skåne,2024,32,2024-08-11,1,available,historical,2026-08-25T00:00:00Z,12,2024W32,
SE-O,Västra Götalandsregionen,2024,32,2024-08-11,1,available,historical,2026-08-25T00:00:00Z,14,2024W32,
SE,Sverige,2024,33,2024-08-18,25,available,historical,2026-08-25T00:00:00Z,00,2024W33,
SE-M,Region Skåne,2024,33,2024-08-18,0,available,historical,2026-08-25T00:00:00Z,12,2024W33,
SE-O,Västra Götalandsregionen,2024,33,2024-08-18,1,available,historical,2026-08-25T00:00:00Z,14,2024W33,
SE,Sverige,2024,34,2024-08-25,19,available,historical,2026-08-25T00:00:00Z,00,2024W34,
SE-M,Region Skåne,2024,34,2024-08-25,1,available,historical,2026-08-25T00:00:00Z,12,2024W34,
SE-O,Västra Götalandsregionen,2024,34,2024-08-25,4,available,historical,2026-08-25T00:00:00Z,14,2024W34,
SE,Sverige,2024,35,2024-09-01,12,available,historical,2026-08-25T00:00:00Z,00,2024W35,
SE-M,Region Skåne,2024,35,2024-09-01,1,available,historical,2026-08-25T00:00:00Z,12,2024W35,
SE-O,Västra Götalandsregionen,2024,35,2024-09-01,2,available,historical,2026-08-25T00:00:00Z,14,2024W35,
SE,Sverige,2024,36,2024-09-08,11,available,historical,2026-08-25T00:00:00Z,00,2024W36,
SE-M,Region Skåne,2024,36,2024-09-08,0,available,historical,2026-08-25T00:00:00Z,12,2024W36,
SE-O,Västra Götalandsregionen,2024,36,2024-09-08,4,available,historical,2026-08-25T00:00:00Z,14,2024W36,
SE,Sverige,2024,37,2024-09-15,8,available,historical,2026-08-25T00:00:00Z,00,2024W37,
SE-M,Region Skåne,2024,37,2024-09-15,1,available,historical,2026-08-25T00:00:00Z,12,2024W37,
SE-O,Västra Götalandsregionen,2024,37,2024-09-15,1,available,historical,2026-08-25T00:00:00Z,14,2024W37,
SE,Sverige,2024,38,2024-09-22,10,available,historical,2026-08-25T00:00:00Z,00,2024W38,
SE-M,Region Skåne,2024,38,2024-09-22,3,available,historical,2026-08-25T00:00:00Z,12,2024W38,
SE-O,Västra Götalandsregionen,2024,38,2024-09-22,1,available,historical,2026-08-25T00:00:00Z,14,2024W38,
SE,Sverige,2024,39,2024-09-29,9,available,historical,2026-08-25T00:00:00Z,00,2024W39,
SE-M,Region Skåne,2024,39,2024-09-29,0,available,historical,2026-08-25T00:00:00Z,12,2024W39,
SE-O,Västra Götalandsregionen,2024,39,2024-09-29,4,available,historical,2026-08-25T00:00:00Z,14,2024W39,
SE,Sverige,2024,40,2024-10-06,11,available,historical,2026-08-25T00:00:00Z,00,2024W40,
SE-M,Region Skåne,2024,40,2024-10-06,1,available,historical,2026-08-25T00:00:00Z,12,2024W40,
SE-O,Västra Götalandsregionen,2024,40,2024-10-06,1,available,historical,2026-08-25T00:00:00Z,14,2024W40,
SE,Sverige,2024,41,2024-10-13,23,available,historical,2026-08-25T00:00:00Z,00,2024W41,
SE-M,Region Skåne,2024,41,2024-10-13,1,available,historical,2026-08-25T00:00:00Z,12,2024W41,
SE-O,Västra Götalandsregionen,2024,41,2024-10-13,4,available,historical,2026-08-25T00:00:00Z,14,2024W41,
SE,Sverige,2024,42,2024-10-20,32,available,historical,2026-08-25T00:00:00Z,00,2024W42,
SE-M,Region Skåne,2024,42,2024-10-20,2,available,historical,2026-08-25T00:00:00Z,12,2024W42,
SE-O,Västra Götalandsregionen,2024,42,2024-10-20,5,available,historical,2026-08-25T00:00:00Z,14,2024W42,
SE,Sverige,2024,43,2024-10-27,39,available,historical,2026-08-25T00:00:00Z,00,2024W43,
SE-M,Region Skåne,2024,43,2024-10-27,3,available,historical,2026-08-25T00:00:00Z,12,2024W43,
SE-O,Västra Götalandsregionen,2024,43,2024-10-27,4,available,historical,2026-08-25T00:00:00Z,14,2024W43,
SE,Sverige,2024,44,2024-11-03,33,available,historical,2026-08-25T00:00:00Z,00,2024W44,
SE-M,Region Skåne,2024,44,2024-11-03,3,available,historical,2026-08-25T00:00:00Z,12,2024W44,
SE-O,Västra Götalandsregionen,2024,44,2024-11-03,6,available,historical,2026-08-25T00:00:00Z,14,2024W44,
SE,Sverige,2024,45,2024-11-10,26,available,historical,2026-08-25T00:00:00Z,00,2024W45,
SE-M,Region Skåne,2024,45,2024-11-10,5,available,historical,2026-08-25T00:00:00Z,12,2024W45,
SE-O,Västra Götalandsregionen,2024,45,2024-11-10,7,available,historical,2026-08-25T00:00:00Z,14,2024W45,
SE,Sverige,2024,46,2024-11-17,45,available,historical,2026-08-25T00:00:00Z,00,2024W46,
SE-M,Region Skåne,2024,46,2024-11-17,8,available,historical,2026-08-25T00:00:00Z,12,2024W46,
SE-O,Västra Götalandsregionen,2024,46,2024-11-17,3,available,historical,2026-08-25T00:00:00Z,14,2024W46,
SE,Sverige,2024,47,2024-11-24,33,available,historical,2026-08-25T00:00:00Z,00,2024W47,
SE-M,Region Skåne,2024,47,2024-11-24,5,available,historical,2026-08-25T00:00:00Z,12,2024W47,
SE-O,Västra Götalandsregionen,2024,47,2024-11-24,3,available,historical,2026-08-25T00:00:00Z,14,2024W47,
SE,Sverige,2024,48,2024-12-01,68,available,historical,2026-08-25T00:00:00Z,00,2024W48,
SE-M,Region Skåne,2024,48,2024-12-01,11,available,historical,2026-08-25T00:00:00Z,12,2024W48,
SE-O,Västra Götalandsregionen,2024,48,2024-12-01,9,available,historical,2026-08-25T00:00:00Z,14,2024W48,
SE,Sverige,2024,49,2024-12-08,89,available,historical,2026-08-25T00:00:00Z,00,2024W49,
SE-M,Region Skåne,2024,49,2024-12-08,14,available,historical,2026-08-25T00:00:00Z,12,2024W49,
SE-O,Västra Götalandsregionen,2024,49,2024-12-08,6,available,historical,2026-08-25T00:00:00Z,14,2024W49,
SE,Sverige,2024,50,2024-12-15,253,available,historical,2026-08-25T00:00:00Z,00,2024W50,
SE-M,Region Skåne,2024,50,2024-12-15,45,available,historical,2026-08-25T00:00:00Z,12,2024W50,
SE-O,Västra Götalandsregionen,2024,50,2024-12-15,12,available,historical,2026-08-25T00:00:00Z,14,2024W50,
SE,Sverige,2024,51,2024-12-22,472,available,historical,2026-08-25T00:00:00Z,00,2024W51,
SE-M,Region Skåne,2024,51,2024-12-22,78,available,historical,2026-08-25T00:00:00Z,12,2024W51,
SE-O,Västra Götalandsregionen,2024,51,2024-12-22,27,available,historical,2026-08-25T00:00:00Z,14,2024W51,
SE,Sverige,2024,52,2024-12-29,672,available,historical,2026-08-25T00:00:00Z,00,2024W52,
SE-M,Region Skåne,2024,52,2024-12-29,116,available,historical,2026-08-25T00:00:00Z,12,2024W52,
SE-O,Västra Götalandsregionen,2024,52,2024-12-29,42,available,historical,2026-08-25T00:00:00Z,14,2024W52,
SE,Sverige,2025,1,2025-01-05,731,available,historical,2026-08-25T00:00:00Z,00,2025W01,
SE-M,Region Skåne,2025,1,2025-01-05,114,available,historical,2026-08-25T00:00:00Z,12,2025W01,
SE-O,Västra Götalandsregionen,2025,1,2025-01-05,57,available,historical,2026-08-25T00:00:00Z,14,2025W01,
SE,Sverige,2025,2,2025-01-12,677,available,historical,2026-08-25T00:00:00Z,00,2025W02,
SE-M,Region Skåne,2025,2,2025-01-12,87,available,historical,2026-08-25T00:00:00Z,12,2025W02,
SE-O,Västra Götalandsregionen,2025,2,2025-01-12,70,available,historical,2026-08-25T00:00:00Z,14,2025W02,
SE,Sverige,2025,3,2025-01-19,774,available,historical,2026-08-25T00:00:00Z,00,2025W03,
SE-M,Region Skåne,2025,3,2025-01-19,92,available,historical,2026-08-25T00:00:00Z,12,2025W03,
SE-O,Västra Götalandsregionen,2025,3,2025-01-19,104,available,historical,2026-08-25T00:00:00Z,14,2025W03,
SE,Sverige,2025,4,2025-01-26,939,available,historical,2026-08-25T00:00:00Z,00,2025W04,
SE-M,Region Skåne,2025,4,2025-01-26,128,available,historical,2026-08-25T00:00:00Z,12,2025W04,
SE-O,Västra Götalandsregionen,2025,4,2025-01-26,123,available,historical,2026-08-25T00:00:00Z,14,2025W04,
SE,Sverige,2025,5,2025-02-02,1208,available,historical,2026-08-25T00:00:00Z,00,2025W05,
SE-M,Region Skåne,2025,5,2025-02-02,171,available,historical,2026-08-25T00:00:00Z,12,2025W05,
SE-O,Västra Götalandsregionen,2025,5,2025-02-02,168,available,historical,2026-08-25T00:00:00Z,14,2025W05,
SE,Sverige,2025,6,2025-02-09,1376,available,historical,2026-08-25T00:00:00Z,00,2025W06,
SE-M,Region Skåne,2025,6,2025-02-09,188,available,historical,2026-08-25T00:00:00Z,12,2025W06,
SE-O,Västra Götalandsregionen,2025,6,2025-02-09,171,available,historical,2026-08-25T00:00:00Z,14,2025W06,
SE,Sverige,2025,7,2025-02-16,1817,available,historical,2026-08-25T00:00:00Z,00,2025W07,
SE-M,Region Skåne,2025,7,2025-02-16,214,available,historical,2026-08-25T00:00:00Z,12,2025W07,
SE-O,Västra Götalandsregionen,2025,7,2025-02-16,222,available,historical,2026-08-25T00:00:00Z,14,2025W07,
SE,Sverige,2025,8,2025-02-23,2267,available,historical,2026-08-25T00:00:00Z,00,2025W08,
SE-M,Region Skåne,2025,8,2025-02-23,265,available,historical,2026-08-25T00:00:00Z,12,2025W08,
SE-O,Västra Götalandsregionen,2025,8,2025-02-23,230,available,historical,2026-08-25T00:00:00Z,14,2025W08,
SE,Sverige,2025,9,2025-03-02,2504,available,historical,2026-08-25T00:00:00Z,00,2025W09,
SE-M,Region Skåne,2025,9,2025-03-02,292,available,historical,2026-08-25T00:00:00Z,12,2025W09,
SE-O,Västra Götalandsregionen,2025,9,2025-03-02,337,available,historical,2026-08-25T00:00:00Z,14,2025W09,
SE,Sverige,2025,10,2025-03-09,2210,available,historical,2026-08-25T00:00:00Z,00,2025W10,
SE-M,Region Skåne,2025,10,2025-03-09,196,available,historical,2026-08-25T00:00:00Z,12,2025W10,
SE-O,Västra Götalandsregionen,2025,10,2025-03-09,279,available,historical,2026-08-25T00:00:00Z,14,2025W10,
SE,Sverige,2025,11,2025-03-16,1581,available,historical,2026-08-25T00:00:00Z,00,2025W11,
SE-M,Region Skåne,2025,11,2025-03-16,99,available,historical,2026-08-25T00:00:00Z,12,2025W11,
SE-O,Västra Götalandsregionen,2025,11,2025-03-16,190,available,historical,2026-08-25T00:00:00Z,14,2025W11,
SE,Sverige,2025,12,2025-03-23,1306,available,historical,2026-08-25T00:00:00Z,00,2025W12,
SE-M,Region Skåne,2025,12,2025-03-23,89,available,historical,2026-08-25T00:00:00Z,12,2025W12,
SE-O,Västra Götalandsregionen,2025,12,2025-03-23,209,available,historical,2026-08-25T00:00:00Z,14,2025W12,
SE,Sverige,2025,13,2025-03-30,1215,available,historical,2026-08-25T00:00:00Z,00,2025W13,
SE-M,Region Skåne,2025,13,2025-03-30,86,available,historical,2026-08-25T00:00:00Z,12,2025W13,
SE-O,Västra Götalandsregionen,2025,13,2025-03-30,149,available,historical,2026-08-25T00:00:00Z,14,2025W13,
SE,Sverige,2025,14,2025-04-06,1038,available,historical,2026-08-25T00:00:00Z,00,2025W14,
SE-M,Region Skåne,2025,14,2025-04-06,53,available,historical,2026-08-25T00:00:00Z,12,2025W14,
SE-O,Västra Götalandsregionen,2025,14,2025-04-06,122,available,historical,2026-08-25T00:00:00Z,14,2025W14,
SE,Sverige,2025,15,2025-04-13,955,available,historical,2026-08-25T00:00:00Z,00,2025W15,
